iucn_sid,sens,stressor,code,score_num
180373,TRUE,nutrient,2.4.2,3
180373,TRUE,nutrient,9.1.1,3
180373,TRUE,nutrient,9.1.2,3
180373,TRUE,organic,9.1.2,3
180492,FALSE,organic,9.3.3,NA
180497,FALSE,direct_human,1.1,NA
180497,FALSE,direct_human,1.2,NA
180497,FALSE,direct_human,1.3,NA
180498,FALSE,direct_human,1.1,NA
180498,FALSE,direct_human,1.2,NA
180498,FALSE,direct_human,1.3,NA
180516,FALSE,direct_human,1.1,NA
180516,FALSE,direct_human,1.2,NA
180516,FALSE,direct_human,1.3,NA
180707,FALSE,direct_human,1.1,NA
180707,FALSE,direct_human,1.2,NA
180707,FALSE,nutrient,2.4.3,NA
180707,FALSE,organic,9.3.3,NA
180982,TRUE,direct_human,1.1,3
181105,FALSE,direct_human,1.1,NA
181105,FALSE,direct_human,1.2,NA
181105,FALSE,direct_human,1.3,NA
181105,FALSE,nutrient,9.1.1,NA
181105,FALSE,nutrient,9.1.2,NA
181105,FALSE,organic,9.1.2,NA
181105,FALSE,nutrient,9.3.1,NA
181116,FALSE,direct_human,6.3,NA
181186,FALSE,nutrient,9.1.1,NA
181186,FALSE,nutrient,9.3.1,NA
181280,FALSE,direct_human,1.1,NA
181280,FALSE,direct_human,6.3,NA
182223,TRUE,nutrient,2.4.3,3
182285,TRUE,nutrient,2.4.1,3
183097,TRUE,direct_human,6.1,3
183097,TRUE,direct_human,6.3,3
183152,FALSE,nutrient,9.1.1,NA
183152,FALSE,nutrient,9.1.2,NA
183152,FALSE,organic,9.1.2,NA
183152,FALSE,nutrient,9.3.1,NA
183155,FALSE,nutrient,2.4.2,NA
183155,TRUE,organic,9.2.1,3
183155,TRUE,organic,9.2.2,3
183171,TRUE,nutrient,2.4.1,3
183214,FALSE,direct_human,1.1,NA
183214,FALSE,direct_human,1.2,NA
183214,FALSE,direct_human,1.3,NA
183214,FALSE,nutrient,9.1.1,NA
183214,FALSE,nutrient,9.1.2,NA
183214,FALSE,organic,9.1.2,NA
183214,FALSE,nutrient,9.3.1,NA
183218,FALSE,direct_human,1.1,NA
183218,FALSE,direct_human,1.2,NA
183236,TRUE,direct_human,1.3,3
183255,TRUE,direct_human,1.1,3
183255,TRUE,direct_human,1.2,3
183255,TRUE,direct_human,1.3,3
183257,FALSE,direct_human,1.1,NA
183257,FALSE,nutrient,2.4.3,NA
183257,FALSE,nutrient,9.3.1,NA
183257,FALSE,organic,9.3.3,NA
183267,TRUE,direct_human,1.3,3
183267,TRUE,nutrient,2.4.3,3
183267,TRUE,direct_human,6.1,3
183284,TRUE,direct_human,1.1,3
183284,TRUE,direct_human,1.2,3
183284,TRUE,direct_human,1.3,3
183285,FALSE,direct_human,1.1,NA
183285,FALSE,direct_human,1.2,NA
183311,TRUE,direct_human,1.1,3
183311,TRUE,direct_human,1.2,3
183311,TRUE,direct_human,1.3,3
183313,TRUE,direct_human,1.1,3
183313,TRUE,direct_human,1.2,3
183314,FALSE,direct_human,1.1,NA
183314,FALSE,direct_human,1.2,NA
183323,TRUE,direct_human,1.1,3
183323,TRUE,direct_human,1.2,3
183345,TRUE,direct_human,1.1,3
183345,TRUE,direct_human,1.2,3
183345,TRUE,direct_human,1.3,3
183352,TRUE,direct_human,1.1,3
183352,TRUE,direct_human,1.2,3
183352,TRUE,direct_human,1.3,3
183356,TRUE,direct_human,1.1,3
183356,TRUE,direct_human,1.2,3
183356,TRUE,direct_human,1.3,3
183357,FALSE,direct_human,1.1,NA
183396,TRUE,direct_human,1.1,3
183396,TRUE,direct_human,1.2,3
183396,TRUE,direct_human,1.3,3
183399,TRUE,direct_human,1.1,3
183399,TRUE,direct_human,1.2,3
183399,TRUE,direct_human,1.3,3
183406,TRUE,direct_human,1.1,3
183406,TRUE,direct_human,1.2,3
183406,TRUE,direct_human,1.3,3
183413,TRUE,direct_human,1.1,3
183413,TRUE,direct_human,1.2,3
183413,TRUE,direct_human,1.3,3
183413,FALSE,nutrient,2.4.1,NA
183413,FALSE,organic,9.2.2,NA
183415,TRUE,direct_human,1.1,3
183415,TRUE,direct_human,1.2,3
183415,TRUE,direct_human,1.3,3
183417,TRUE,direct_human,1.1,3
183417,TRUE,direct_human,1.2,3
183417,TRUE,direct_human,1.3,3
183435,TRUE,direct_human,1.2,3
183441,TRUE,direct_human,1.2,3
183454,TRUE,direct_human,1.1,3
183454,TRUE,direct_human,1.2,3
183454,TRUE,direct_human,1.3,3
183457,TRUE,nutrient,2.4.3,3
183461,FALSE,direct_human,1.1,NA
183461,TRUE,direct_human,1.2,3
183461,TRUE,nutrient,2.4.3,3
183463,FALSE,direct_human,1.2,NA
183466,TRUE,direct_human,1.1,3
183466,TRUE,direct_human,1.2,3
183466,TRUE,direct_human,1.3,3
183466,TRUE,nutrient,2.4.3,3
183474,TRUE,direct_human,1.1,3
183474,TRUE,direct_human,1.2,3
183474,TRUE,direct_human,1.3,3
183475,FALSE,direct_human,1.2,NA
183475,FALSE,direct_human,1.3,NA
183480,TRUE,direct_human,1.1,3
183480,TRUE,direct_human,1.2,3
183480,TRUE,direct_human,1.3,3
183484,TRUE,direct_human,1.1,3
183484,TRUE,direct_human,1.2,3
183484,TRUE,direct_human,1.3,3
183493,TRUE,direct_human,1.1,3
183493,TRUE,direct_human,1.2,3
183493,TRUE,direct_human,1.3,3
183497,TRUE,direct_human,1.1,3
183497,TRUE,direct_human,1.2,3
183497,TRUE,direct_human,1.3,3
183512,TRUE,direct_human,1.1,3
183513,TRUE,direct_human,1.1,3
183513,TRUE,direct_human,1.2,3
183513,TRUE,direct_human,1.3,3
183521,TRUE,direct_human,1.1,3
183521,TRUE,direct_human,1.2,3
183521,TRUE,direct_human,1.3,3
183529,TRUE,direct_human,1.1,3
183529,TRUE,direct_human,1.2,3
183533,TRUE,direct_human,1.1,3
183533,TRUE,direct_human,1.2,3
183533,TRUE,direct_human,1.3,3
183534,TRUE,direct_human,1.1,3
183534,TRUE,direct_human,1.2,3
183534,TRUE,direct_human,1.3,3
183535,TRUE,direct_human,1.1,3
183535,TRUE,direct_human,1.2,3
183535,TRUE,direct_human,1.3,3
183540,FALSE,direct_human,1.2,NA
183540,FALSE,direct_human,1.3,NA
183543,TRUE,direct_human,1.1,3
183543,TRUE,direct_human,1.2,3
183543,TRUE,direct_human,1.3,3
183544,TRUE,direct_human,1.1,3
183544,TRUE,direct_human,1.2,3
183544,TRUE,direct_human,1.3,3
183551,TRUE,direct_human,1.1,3
183551,TRUE,direct_human,1.2,3
183551,TRUE,direct_human,1.3,3
183570,TRUE,direct_human,1.1,3
183570,TRUE,direct_human,1.2,3
183570,TRUE,direct_human,1.3,3
183615,TRUE,direct_human,1.1,3
183615,TRUE,direct_human,1.2,3
183615,TRUE,direct_human,1.3,3
183627,TRUE,direct_human,1.1,3
183627,TRUE,direct_human,1.2,3
183627,TRUE,direct_human,1.3,3
183632,FALSE,direct_human,1.1,NA
183633,TRUE,direct_human,1.1,3
183633,TRUE,direct_human,1.2,3
183633,FALSE,nutrient,2.4.1,NA
183638,TRUE,direct_human,1.1,3
183638,TRUE,direct_human,1.2,3
183638,TRUE,direct_human,1.3,3
183659,TRUE,direct_human,1.1,3
183659,TRUE,direct_human,1.2,3
183659,TRUE,direct_human,1.3,3
183661,TRUE,direct_human,1.1,3
183661,TRUE,direct_human,1.2,3
183661,TRUE,direct_human,1.3,3
183668,FALSE,direct_human,1.1,NA
183668,FALSE,direct_human,1.2,NA
183674,FALSE,nutrient,9.1.1,NA
183675,TRUE,direct_human,1.1,3
183675,TRUE,direct_human,1.2,3
183675,TRUE,direct_human,1.3,3
183681,TRUE,direct_human,1.1,3
183681,TRUE,direct_human,1.2,3
183681,TRUE,direct_human,1.3,3
183702,TRUE,direct_human,1.1,3
183702,TRUE,direct_human,1.2,3
183702,TRUE,direct_human,1.3,3
183708,TRUE,direct_human,1.1,3
183708,TRUE,direct_human,1.2,3
183708,TRUE,direct_human,1.3,3
183710,TRUE,direct_human,1.1,3
183710,TRUE,direct_human,1.2,3
183710,TRUE,direct_human,1.3,3
183722,TRUE,direct_human,1.1,3
183722,TRUE,direct_human,1.2,3
183722,TRUE,direct_human,1.3,3
183722,TRUE,nutrient,2.4.3,3
183723,TRUE,direct_human,1.1,3
183723,TRUE,direct_human,1.2,3
183723,TRUE,direct_human,1.3,3
183723,TRUE,nutrient,2.4.3,3
183728,TRUE,direct_human,1.1,3
183728,TRUE,direct_human,1.2,3
183728,TRUE,direct_human,1.3,3
183732,TRUE,direct_human,1.3,3
183733,FALSE,direct_human,1.1,1
183733,FALSE,direct_human,1.2,1
183733,FALSE,direct_human,1.3,1
183735,TRUE,direct_human,1.1,3
183735,TRUE,direct_human,1.2,3
183735,TRUE,direct_human,1.3,3
183738,TRUE,direct_human,1.1,3
183738,TRUE,direct_human,1.2,3
183738,TRUE,direct_human,1.3,3
183741,TRUE,direct_human,1.1,3
183741,TRUE,direct_human,1.2,3
183741,TRUE,direct_human,1.3,3
183742,FALSE,nutrient,9.1.1,NA
183742,FALSE,nutrient,9.1.2,NA
183742,FALSE,organic,9.1.2,NA
183743,TRUE,direct_human,1.1,3
183743,TRUE,direct_human,1.2,3
183743,TRUE,direct_human,1.3,3
183744,TRUE,direct_human,1.1,3
183744,TRUE,direct_human,1.2,3
183744,TRUE,direct_human,1.3,3
183748,TRUE,direct_human,1.1,3
183748,TRUE,direct_human,1.2,3
183748,TRUE,direct_human,1.3,3
183763,TRUE,direct_human,1.1,3
183763,TRUE,direct_human,1.2,3
183770,TRUE,direct_human,1.1,3
183770,TRUE,direct_human,1.2,3
183770,TRUE,direct_human,1.3,3
183780,TRUE,direct_human,1.1,3
183780,TRUE,direct_human,1.2,3
183780,TRUE,direct_human,1.3,3
183792,TRUE,direct_human,1.1,3
183792,TRUE,direct_human,1.2,3
183792,TRUE,direct_human,1.3,3
183800,TRUE,direct_human,1.1,3
183800,TRUE,direct_human,1.2,3
183800,TRUE,direct_human,1.3,3
183801,TRUE,direct_human,1.1,3
183801,TRUE,direct_human,1.2,3
183801,TRUE,direct_human,1.3,3
183804,TRUE,direct_human,1.1,3
183804,TRUE,direct_human,1.2,3
183805,TRUE,direct_human,1.1,3
183805,TRUE,direct_human,1.2,3
183805,TRUE,direct_human,1.3,3
183815,TRUE,direct_human,6.3,3
183830,TRUE,direct_human,1.1,3
183830,TRUE,direct_human,1.2,3
183830,TRUE,direct_human,1.3,3
183831,TRUE,direct_human,1.1,3
183831,TRUE,direct_human,1.2,3
183831,TRUE,direct_human,1.3,3
183832,TRUE,direct_human,1.1,3
183832,TRUE,direct_human,1.2,3
183832,TRUE,direct_human,1.3,3
183837,FALSE,direct_human,6.1,NA
183838,TRUE,direct_human,1.1,3
183838,TRUE,direct_human,1.2,3
183838,TRUE,direct_human,1.3,3
183847,FALSE,direct_human,1.1,NA
183847,FALSE,direct_human,1.2,NA
183847,FALSE,direct_human,1.3,NA
183848,TRUE,direct_human,1.1,3
183848,TRUE,direct_human,1.2,3
183848,TRUE,direct_human,1.3,3
183857,TRUE,direct_human,1.1,3
183857,TRUE,direct_human,1.2,3
183857,TRUE,direct_human,1.3,3
183867,TRUE,direct_human,1.1,3
183867,TRUE,direct_human,1.2,3
183867,TRUE,direct_human,1.3,3
183871,FALSE,direct_human,1.2,NA
183871,FALSE,direct_human,1.3,NA
183874,TRUE,direct_human,1.1,3
183874,TRUE,direct_human,1.2,3
183874,TRUE,direct_human,1.3,3
183877,TRUE,direct_human,1.1,3
183877,TRUE,direct_human,1.2,3
183877,TRUE,direct_human,1.3,3
183883,TRUE,direct_human,1.1,3
183883,TRUE,direct_human,1.2,3
183883,TRUE,direct_human,1.3,3
183883,TRUE,nutrient,2.4.3,3
183896,TRUE,direct_human,1.1,3
183896,TRUE,direct_human,1.2,3
183912,TRUE,direct_human,1.1,3
183912,TRUE,direct_human,1.2,3
183912,TRUE,direct_human,1.3,3
183914,TRUE,direct_human,1.1,3
183914,TRUE,direct_human,1.2,3
183914,TRUE,direct_human,1.3,3
183915,TRUE,direct_human,1.1,3
183915,TRUE,direct_human,1.2,3
183915,TRUE,direct_human,1.3,3
183916,FALSE,direct_human,1.1,NA
183916,FALSE,direct_human,1.2,NA
183926,TRUE,direct_human,1.1,3
183926,TRUE,direct_human,1.2,3
183926,TRUE,direct_human,1.3,3
183926,TRUE,nutrient,2.4.3,3
183927,TRUE,direct_human,1.1,3
183927,TRUE,direct_human,1.2,3
183927,TRUE,direct_human,1.3,3
183932,FALSE,nutrient,9.1.1,NA
183937,TRUE,direct_human,1.1,3
183937,TRUE,direct_human,1.2,3
183937,TRUE,direct_human,1.3,3
183939,TRUE,direct_human,1.1,3
183939,TRUE,direct_human,1.2,3
183939,TRUE,direct_human,1.3,3
183945,TRUE,direct_human,1.1,3
183945,TRUE,direct_human,1.3,3
183948,TRUE,direct_human,1.1,3
183948,TRUE,direct_human,1.2,3
183948,TRUE,direct_human,1.3,3
183962,TRUE,direct_human,1.1,3
183962,TRUE,direct_human,1.2,3
183962,TRUE,direct_human,1.3,3
183968,TRUE,direct_human,1.3,3
183975,FALSE,direct_human,1.1,NA
183975,FALSE,direct_human,1.2,NA
183979,TRUE,direct_human,1.2,3
183979,TRUE,direct_human,1.3,3
183983,TRUE,direct_human,1.1,3
183983,TRUE,direct_human,1.2,3
183983,TRUE,direct_human,1.3,3
183993,TRUE,direct_human,1.1,3
183993,TRUE,direct_human,1.2,3
183993,TRUE,direct_human,1.3,3
183999,TRUE,direct_human,1.1,3
183999,TRUE,direct_human,1.2,3
183999,TRUE,direct_human,1.3,3
184011,TRUE,direct_human,1.2,3
184011,TRUE,direct_human,1.3,3
184012,TRUE,direct_human,1.1,3
184022,TRUE,direct_human,1.1,3
184022,TRUE,direct_human,1.2,3
184022,TRUE,direct_human,1.3,3
184031,TRUE,direct_human,1.1,3
184031,TRUE,direct_human,1.2,3
184031,TRUE,direct_human,1.3,3
184036,FALSE,direct_human,1.1,NA
184036,FALSE,direct_human,1.2,NA
184039,TRUE,direct_human,1.2,3
184040,FALSE,direct_human,1.1,NA
184040,FALSE,direct_human,1.2,NA
184040,FALSE,direct_human,1.3,NA
184040,FALSE,nutrient,9.3.1,NA
184040,FALSE,organic,9.3.3,NA
184044,TRUE,direct_human,1.1,3
184044,TRUE,direct_human,1.2,3
184044,TRUE,direct_human,1.3,3
184044,TRUE,nutrient,2.4.3,3
185027,FALSE,direct_human,1.1,NA
185027,FALSE,direct_human,1.2,NA
185032,FALSE,direct_human,1.1,NA
185032,FALSE,direct_human,1.2,NA
185132,FALSE,direct_human,1.1,0
185132,FALSE,direct_human,1.2,0
185132,FALSE,direct_human,1.3,0
185134,FALSE,direct_human,1.1,0
185134,FALSE,direct_human,1.2,0
185134,FALSE,direct_human,1.3,0
185136,FALSE,direct_human,1.1,0
185136,FALSE,direct_human,1.2,0
185136,FALSE,direct_human,1.3,0
185137,FALSE,direct_human,1.1,0
185137,FALSE,direct_human,1.2,0
185137,FALSE,direct_human,1.3,0
185143,FALSE,direct_human,1.1,0
185143,FALSE,direct_human,1.2,0
185143,FALSE,direct_human,1.3,0
185144,FALSE,direct_human,1.1,0
185144,FALSE,direct_human,1.2,0
185144,FALSE,direct_human,1.3,0
185145,FALSE,direct_human,1.1,0
185145,FALSE,direct_human,1.2,0
185145,FALSE,direct_human,1.3,0
185147,FALSE,organic,9.2.1,1
185149,FALSE,direct_human,1.1,0
185150,FALSE,direct_human,1.1,0
185150,FALSE,direct_human,1.2,0
185150,FALSE,direct_human,1.3,0
185151,FALSE,direct_human,1.1,0
185151,FALSE,direct_human,1.2,0
185151,FALSE,direct_human,1.3,0
185152,TRUE,direct_human,1.1,3
185152,TRUE,nutrient,9.1.1,3
185154,FALSE,direct_human,1.1,0
185154,FALSE,direct_human,1.2,0
185154,FALSE,direct_human,1.3,0
185157,FALSE,direct_human,1.1,0
185157,FALSE,direct_human,1.2,0
185157,FALSE,direct_human,1.3,0
185158,FALSE,direct_human,1.1,0
185158,FALSE,direct_human,1.2,0
185158,FALSE,direct_human,1.3,0
185163,FALSE,organic,9.2.1,1
185164,FALSE,direct_human,1.1,0
185164,FALSE,direct_human,1.2,0
185164,FALSE,direct_human,1.3,0
185166,FALSE,direct_human,1.1,0
185166,FALSE,direct_human,1.2,0
185166,FALSE,direct_human,1.3,0
185169,FALSE,direct_human,1.1,0
185169,FALSE,direct_human,1.2,0
185169,FALSE,direct_human,1.3,0
185173,FALSE,direct_human,1.1,0
185173,FALSE,direct_human,1.2,0
185173,FALSE,direct_human,1.3,0
185179,FALSE,direct_human,1.1,0
185179,FALSE,direct_human,1.2,0
185179,FALSE,direct_human,1.3,0
185180,FALSE,direct_human,1.1,0
185180,FALSE,direct_human,1.2,0
185180,FALSE,direct_human,1.3,0
185180,FALSE,organic,9.3.3,0
185181,FALSE,direct_human,1.1,0
185181,FALSE,direct_human,1.2,0
185181,FALSE,direct_human,1.3,0
185186,FALSE,direct_human,1.1,0
185186,FALSE,direct_human,1.2,0
185186,FALSE,direct_human,1.3,0
185187,FALSE,direct_human,1.1,0
185187,FALSE,direct_human,1.2,0
185187,FALSE,direct_human,1.3,0
185188,FALSE,direct_human,1.1,0
185188,FALSE,direct_human,1.2,0
185188,FALSE,direct_human,1.3,0
185190,FALSE,direct_human,1.1,0
185190,FALSE,direct_human,1.2,0
185190,FALSE,direct_human,1.3,0
185192,FALSE,direct_human,1.1,0
185192,FALSE,direct_human,1.2,0
185192,FALSE,direct_human,1.3,0
185194,FALSE,direct_human,1.1,0
185194,FALSE,direct_human,1.2,0
185194,FALSE,direct_human,1.3,0
185195,FALSE,direct_human,1.1,0
185195,FALSE,direct_human,1.2,0
185195,FALSE,direct_human,1.3,0
185196,FALSE,direct_human,1.1,0
185196,FALSE,direct_human,1.2,0
185196,FALSE,direct_human,1.3,0
185872,FALSE,direct_human,1.1,NA
185872,FALSE,direct_human,1.2,NA
185872,FALSE,direct_human,1.3,NA
185872,FALSE,nutrient,9.1.1,NA
185872,FALSE,nutrient,9.1.2,NA
185872,FALSE,organic,9.1.2,NA
185872,TRUE,organic,9.2.2,3
185872,FALSE,nutrient,9.3.1,NA
185872,FALSE,organic,9.3.3,NA
185876,FALSE,direct_human,1.1,NA
185876,FALSE,direct_human,1.2,NA
185876,FALSE,direct_human,1.3,NA
185891,FALSE,nutrient,9.1.1,NA
185891,FALSE,nutrient,9.1.2,NA
185891,FALSE,organic,9.1.2,NA
185891,FALSE,nutrient,9.3.1,NA
185891,FALSE,organic,9.3.3,NA
185892,TRUE,nutrient,9.1.2,3
185892,TRUE,organic,9.1.2,3
185903,FALSE,direct_human,1.1,NA
185903,FALSE,direct_human,1.2,NA
185903,FALSE,direct_human,1.3,NA
185905,FALSE,direct_human,1.1,NA
185905,FALSE,direct_human,1.2,NA
185905,FALSE,direct_human,1.3,NA
185905,FALSE,nutrient,9.1.1,NA
185905,FALSE,nutrient,9.1.2,NA
185905,FALSE,organic,9.1.2,NA
185939,FALSE,direct_human,1.1,NA
185939,FALSE,direct_human,1.2,NA
185939,FALSE,direct_human,1.3,NA
185941,TRUE,direct_human,1.1,3
185941,TRUE,direct_human,1.2,3
185941,TRUE,direct_human,1.3,3
185945,FALSE,organic,9.2.1,NA
185958,FALSE,direct_human,1.1,NA
185958,FALSE,direct_human,1.2,NA
185958,FALSE,direct_human,1.3,NA
185961,FALSE,direct_human,1.1,NA
185961,FALSE,direct_human,1.2,NA
185961,FALSE,direct_human,1.3,NA
185961,FALSE,nutrient,9.1.1,NA
185961,FALSE,nutrient,9.1.2,NA
185961,FALSE,organic,9.1.2,NA
185961,FALSE,nutrient,9.3.1,NA
185961,FALSE,organic,9.3.3,NA
185964,FALSE,direct_human,1.1,NA
185964,FALSE,direct_human,1.2,NA
185964,FALSE,direct_human,1.3,NA
185966,FALSE,direct_human,1.2,NA
185966,FALSE,direct_human,1.3,NA
185967,FALSE,direct_human,1.1,NA
185967,FALSE,direct_human,1.2,NA
185967,FALSE,direct_human,1.3,NA
185968,FALSE,direct_human,1.1,NA
185968,FALSE,direct_human,1.2,NA
185968,FALSE,direct_human,1.3,NA
185968,FALSE,nutrient,9.1.1,NA
185968,FALSE,nutrient,9.1.2,NA
185968,FALSE,organic,9.1.2,NA
185968,FALSE,nutrient,9.3.1,NA
185968,FALSE,organic,9.3.3,NA
185969,FALSE,direct_human,1.1,NA
185969,FALSE,direct_human,1.3,NA
185971,FALSE,nutrient,9.1.1,NA
185971,FALSE,nutrient,9.1.2,NA
185971,FALSE,organic,9.1.2,NA
185971,FALSE,nutrient,9.3.1,NA
185971,FALSE,organic,9.3.3,NA
185972,TRUE,direct_human,1.1,3
185972,TRUE,direct_human,1.2,3
185972,TRUE,direct_human,1.3,3
185972,TRUE,organic,9.2.1,3
185972,TRUE,nutrient,9.3.1,3
185974,FALSE,direct_human,1.1,NA
185974,FALSE,direct_human,1.2,NA
185974,FALSE,direct_human,1.3,NA
185979,TRUE,direct_human,1.2,3
185979,TRUE,nutrient,9.1.2,3
185979,TRUE,organic,9.1.2,3
185980,FALSE,direct_human,1.1,NA
185980,FALSE,direct_human,1.2,NA
185980,FALSE,direct_human,1.3,NA
185983,FALSE,direct_human,1.1,NA
185983,FALSE,direct_human,1.2,NA
185983,FALSE,direct_human,1.3,NA
185986,FALSE,direct_human,1.1,NA
185986,FALSE,direct_human,1.2,NA
185986,FALSE,direct_human,1.3,NA
185989,FALSE,direct_human,1.1,NA
185991,FALSE,direct_human,1.1,NA
185991,FALSE,direct_human,1.2,NA
185991,FALSE,direct_human,1.3,NA
185991,FALSE,nutrient,9.1.1,NA
185991,FALSE,nutrient,9.1.2,NA
185991,FALSE,organic,9.1.2,NA
185991,FALSE,nutrient,9.3.1,NA
185991,FALSE,organic,9.3.3,NA
185997,FALSE,nutrient,9.1.1,NA
185997,FALSE,nutrient,9.1.2,NA
185997,FALSE,organic,9.1.2,NA
185997,FALSE,nutrient,9.3.1,NA
185997,FALSE,organic,9.3.3,NA
186000,FALSE,direct_human,1.1,NA
186000,FALSE,direct_human,1.2,NA
186000,FALSE,direct_human,1.3,NA
186001,FALSE,direct_human,1.1,NA
186001,FALSE,direct_human,1.2,NA
186001,FALSE,direct_human,1.3,NA
186003,FALSE,direct_human,1.1,NA
186003,FALSE,direct_human,1.2,NA
186003,FALSE,direct_human,1.3,NA
186004,FALSE,direct_human,1.1,NA
186004,FALSE,direct_human,1.2,NA
186004,FALSE,direct_human,1.3,NA
186007,FALSE,direct_human,1.1,NA
186007,FALSE,direct_human,1.2,NA
186007,FALSE,direct_human,1.3,NA
186007,FALSE,organic,9.2.1,NA
186011,FALSE,direct_human,1.1,NA
186011,FALSE,direct_human,1.2,NA
186011,FALSE,direct_human,1.3,NA
186014,TRUE,direct_human,1.1,3
186014,TRUE,direct_human,1.2,3
186014,TRUE,direct_human,1.3,3
186016,FALSE,direct_human,1.1,NA
186016,FALSE,direct_human,1.2,NA
186016,FALSE,direct_human,1.3,NA
186018,FALSE,direct_human,1.1,NA
186018,FALSE,direct_human,1.2,NA
186018,FALSE,direct_human,1.3,NA
186019,TRUE,nutrient,9.1.2,3
186019,TRUE,organic,9.1.2,3
186029,TRUE,nutrient,9.1.2,3
186029,TRUE,organic,9.1.2,3
186030,TRUE,nutrient,9.1.2,3
186030,TRUE,organic,9.1.2,3
186031,TRUE,nutrient,9.1.2,3
186031,TRUE,organic,9.1.2,3
186032,FALSE,direct_human,1.1,NA
186032,FALSE,direct_human,1.2,NA
186032,FALSE,direct_human,1.3,NA
186045,TRUE,nutrient,9.1.2,3
186045,TRUE,organic,9.1.2,3
186052,FALSE,direct_human,1.3,NA
186052,FALSE,nutrient,9.1.1,NA
186057,FALSE,direct_human,1.1,NA
186057,FALSE,direct_human,1.2,NA
186057,FALSE,direct_human,1.3,NA
186059,FALSE,direct_human,1.1,NA
186059,FALSE,direct_human,1.2,NA
186059,FALSE,direct_human,1.3,NA
186060,FALSE,direct_human,1.1,NA
186060,FALSE,direct_human,1.2,NA
186060,FALSE,direct_human,1.3,NA
186061,FALSE,direct_human,1.1,NA
186061,FALSE,direct_human,1.2,NA
186061,FALSE,direct_human,1.3,NA
186062,FALSE,direct_human,1.1,NA
186062,FALSE,direct_human,1.2,NA
186062,FALSE,direct_human,1.3,NA
186078,TRUE,direct_human,1.1,6
186512,FALSE,nutrient,9.1.1,NA
186512,FALSE,nutrient,9.1.2,NA
186512,FALSE,organic,9.1.2,NA
186512,FALSE,nutrient,9.3.1,NA
186512,FALSE,organic,9.3.3,NA
187368,FALSE,direct_human,1.1,NA
187368,FALSE,direct_human,1.2,NA
187368,FALSE,direct_human,1.3,NA
187397,FALSE,direct_human,6.1,NA
187397,FALSE,nutrient,9.1.1,NA
187397,FALSE,nutrient,9.1.2,NA
187397,FALSE,organic,9.1.2,NA
187397,FALSE,nutrient,9.3.1,NA
187430,FALSE,direct_human,1.2,NA
187430,FALSE,direct_human,1.3,NA
187432,FALSE,direct_human,1.1,NA
187432,FALSE,direct_human,1.2,NA
187432,FALSE,direct_human,1.3,NA
187435,FALSE,direct_human,1.1,NA
187435,FALSE,direct_human,1.2,NA
187435,FALSE,direct_human,1.3,NA
187456,FALSE,direct_human,1.1,NA
187456,FALSE,direct_human,1.2,NA
187457,FALSE,direct_human,1.2,NA
187479,FALSE,direct_human,6.1,NA
187492,FALSE,nutrient,9.1.1,NA
187492,FALSE,nutrient,9.3.1,NA
187492,FALSE,organic,9.3.3,NA
187573,FALSE,direct_human,6.1,NA
187573,FALSE,nutrient,9.1.1,NA
187573,FALSE,nutrient,9.3.1,NA
187573,FALSE,organic,9.3.3,NA
187608,FALSE,direct_human,1.2,NA
187608,FALSE,nutrient,9.1.1,NA
187608,FALSE,nutrient,9.1.2,NA
187608,FALSE,organic,9.1.2,NA
187608,FALSE,organic,9.2.1,NA
187608,FALSE,nutrient,9.3.1,NA
187608,FALSE,organic,9.3.3,NA
187672,FALSE,nutrient,9.1.1,NA
187672,FALSE,nutrient,9.1.2,NA
187672,FALSE,organic,9.1.2,NA
187678,FALSE,direct_human,6.1,NA
187678,FALSE,nutrient,9.1.1,NA
187678,FALSE,nutrient,9.3.1,NA
187678,FALSE,organic,9.3.3,NA
187714,FALSE,nutrient,9.1.1,NA
187714,FALSE,nutrient,9.1.2,NA
187714,FALSE,organic,9.1.2,NA
187756,FALSE,nutrient,9.1.1,NA
187756,FALSE,nutrient,9.3.1,NA
187756,FALSE,organic,9.3.3,NA
187763,FALSE,direct_human,1.1,NA
187763,FALSE,direct_human,1.2,NA
187775,FALSE,nutrient,9.1.1,NA
187775,FALSE,nutrient,9.3.1,NA
187775,FALSE,organic,9.3.3,NA
187790,TRUE,direct_human,1.1,6
187790,TRUE,direct_human,1.2,6
187790,TRUE,direct_human,1.3,6
187795,FALSE,nutrient,2.4.3,NA
187796,FALSE,direct_human,1.1,NA
187796,FALSE,direct_human,1.2,NA
187796,FALSE,direct_human,1.3,NA
187811,FALSE,direct_human,1.3,NA
187811,FALSE,nutrient,9.1.1,NA
187811,FALSE,nutrient,9.1.2,NA
187811,FALSE,organic,9.1.2,NA
188065,FALSE,direct_human,1.1,NA
188065,FALSE,direct_human,1.2,NA
188065,FALSE,direct_human,1.3,NA
188065,FALSE,nutrient,2.4.2,NA
188065,FALSE,nutrient,9.3.1,NA
188320,FALSE,nutrient,2.4.2,NA
188320,FALSE,nutrient,9.1.2,NA
188320,FALSE,organic,9.1.2,NA
188326,TRUE,direct_human,6.3,NA
188340,FALSE,direct_human,6.3,NA
188343,FALSE,direct_human,1.1,NA
188372,FALSE,direct_human,6.3,NA
188397,TRUE,direct_human,6.3,NA
188397,FALSE,nutrient,9.1.1,NA
188397,FALSE,nutrient,9.1.2,NA
