iucn_sid,cat_score,sens,code,stressor,score_num
60108,0,TRUE,5.4.4,dem_nondest_hb,3
60108,0,TRUE,5.4.4,dem_nondest_lb,3
60108,0,TRUE,5.4.4,pel_hb,3
60108,0,TRUE,5.4.4,pel_lb,3
60109,0,TRUE,5.4.1,art_fish,3
60109,0,TRUE,5.4.3,art_fish,3
60110,NA,TRUE,5.4.3,art_fish,3
60111,0,FALSE,5.4.3,art_fish,NA
60111,0,FALSE,5.4.4,dem_dest,NA
60111,0,FALSE,5.4.4,dem_nondest_hb,NA
60111,0,FALSE,5.4.4,dem_nondest_lb,NA
60111,0,FALSE,5.4.4,pel_hb,NA
60111,0,FALSE,5.4.4,pel_lb,NA
60112,0,TRUE,5.4.3,art_fish,3
60112,0,TRUE,5.4.4,dem_dest,3
60112,0,TRUE,5.4.4,dem_nondest_hb,3
60112,0,TRUE,5.4.4,dem_nondest_lb,3
60112,0,TRUE,5.4.4,pel_hb,3
60112,0,TRUE,5.4.4,pel_lb,3
60113,0.4,TRUE,5.4.3,art_fish,3
60113,0.4,TRUE,5.4.4,dem_dest,3
60113,0.4,TRUE,5.4.4,dem_nondest_hb,3
60113,0.4,TRUE,5.4.4,dem_nondest_lb,3
60113,0.4,TRUE,5.4.4,pel_hb,3
60113,0.4,TRUE,5.4.4,pel_lb,3
60115,NA,TRUE,5.4.3,art_fish,3
60115,NA,TRUE,5.4.4,dem_dest,3
60115,NA,TRUE,5.4.4,dem_nondest_hb,3
60115,NA,TRUE,5.4.4,dem_nondest_lb,3
60115,NA,TRUE,5.4.4,pel_hb,3
60115,NA,TRUE,5.4.4,pel_lb,3
60116,0,TRUE,5.4.3,art_fish,4
60116,0,TRUE,5.4.4,dem_dest,4
60116,0,TRUE,5.4.4,dem_nondest_hb,4
60116,0,TRUE,5.4.4,dem_nondest_lb,4
60116,0,TRUE,5.4.4,pel_hb,4
60116,0,TRUE,5.4.4,pel_lb,4
60117,0.2,TRUE,5.4.1,art_fish,3
60117,0.2,FALSE,5.4.2,dem_dest,NA
60117,0.2,FALSE,5.4.2,dem_nondest_hb,NA
60117,0.2,FALSE,5.4.2,dem_nondest_lb,NA
60117,0.2,FALSE,5.4.2,pel_hb,NA
60117,0.2,FALSE,5.4.2,pel_lb,NA
60117,0.2,TRUE,5.4.3,art_fish,3
60117,0.2,TRUE,5.4.4,dem_dest,3
60117,0.2,TRUE,5.4.4,dem_nondest_hb,3
60117,0.2,TRUE,5.4.4,dem_nondest_lb,3
60117,0.2,TRUE,5.4.4,pel_hb,3
60117,0.2,TRUE,5.4.4,pel_lb,3
60118,0.4,FALSE,5.4.4,dem_dest,NA
60118,0.4,FALSE,5.4.4,dem_nondest_hb,NA
60118,0.4,FALSE,5.4.4,dem_nondest_lb,NA
60118,0.4,FALSE,5.4.4,pel_hb,NA
60118,0.4,FALSE,5.4.4,pel_lb,NA
60119,0.6,FALSE,5.4.3,art_fish,NA
60119,0.6,FALSE,5.4.4,dem_dest,NA
60119,0.6,FALSE,5.4.4,dem_nondest_hb,NA
60119,0.6,FALSE,5.4.4,dem_nondest_lb,NA
60119,0.6,FALSE,5.4.4,pel_hb,NA
60119,0.6,FALSE,5.4.4,pel_lb,NA
60120,0.6,FALSE,5.4.3,art_fish,NA
60120,0.6,FALSE,5.4.4,dem_dest,NA
60120,0.6,FALSE,5.4.4,dem_nondest_hb,NA
60120,0.6,FALSE,5.4.4,dem_nondest_lb,NA
60120,0.6,FALSE,5.4.4,pel_hb,NA
60120,0.6,FALSE,5.4.4,pel_lb,NA
60121,0.6,FALSE,5.4.3,art_fish,NA
60121,0.6,FALSE,5.4.4,dem_dest,NA
60121,0.6,FALSE,5.4.4,dem_nondest_hb,NA
60121,0.6,FALSE,5.4.4,dem_nondest_lb,NA
60121,0.6,FALSE,5.4.4,pel_hb,NA
60121,0.6,FALSE,5.4.4,pel_lb,NA
60123,NA,TRUE,5.4.3,art_fish,3
60123,NA,TRUE,5.4.4,dem_dest,3
60123,NA,TRUE,5.4.4,dem_nondest_hb,3
60123,NA,TRUE,5.4.4,dem_nondest_lb,3
60123,NA,TRUE,5.4.4,pel_hb,3
60123,NA,TRUE,5.4.4,pel_lb,3
60124,0.2,FALSE,5.4.2,dem_dest,NA
60124,0.2,FALSE,5.4.2,dem_nondest_hb,NA
60124,0.2,FALSE,5.4.2,dem_nondest_lb,NA
60124,0.2,FALSE,5.4.2,pel_hb,NA
60124,0.2,FALSE,5.4.2,pel_lb,NA
60124,0.2,FALSE,5.4.4,dem_dest,NA
60124,0.2,FALSE,5.4.4,dem_nondest_hb,NA
60124,0.2,FALSE,5.4.4,dem_nondest_lb,NA
60124,0.2,FALSE,5.4.4,pel_hb,NA
60124,0.2,FALSE,5.4.4,pel_lb,NA
60125,0.2,TRUE,5.4.3,art_fish,3
60125,0.2,TRUE,5.4.4,dem_dest,3
60125,0.2,TRUE,5.4.4,dem_nondest_hb,3
60125,0.2,TRUE,5.4.4,dem_nondest_lb,3
60125,0.2,TRUE,5.4.4,pel_hb,3
60125,0.2,TRUE,5.4.4,pel_lb,3
60126,NA,TRUE,5.4.3,art_fish,3
60126,NA,TRUE,5.4.4,dem_dest,3
60126,NA,TRUE,5.4.4,dem_nondest_hb,3
60126,NA,TRUE,5.4.4,dem_nondest_lb,3
60126,NA,TRUE,5.4.4,pel_hb,3
60126,NA,TRUE,5.4.4,pel_lb,3
60127,NA,TRUE,5.4.3,art_fish,3
60127,NA,TRUE,5.4.4,dem_dest,3
60127,NA,TRUE,5.4.4,dem_nondest_hb,3
60127,NA,TRUE,5.4.4,dem_nondest_lb,3
60127,NA,TRUE,5.4.4,pel_hb,3
60127,NA,TRUE,5.4.4,pel_lb,3
60128,0.2,FALSE,5.4.2,dem_dest,1
60128,0.2,FALSE,5.4.2,dem_nondest_hb,1
60128,0.2,FALSE,5.4.2,dem_nondest_lb,1
60128,0.2,FALSE,5.4.2,pel_hb,1
60128,0.2,FALSE,5.4.2,pel_lb,1
60128,0.2,TRUE,5.4.3,art_fish,3
60128,0.2,TRUE,5.4.4,dem_dest,3
60128,0.2,TRUE,5.4.4,dem_nondest_hb,3
60128,0.2,TRUE,5.4.4,dem_nondest_lb,3
60128,0.2,TRUE,5.4.4,pel_hb,3
60128,0.2,TRUE,5.4.4,pel_lb,3
60129,0.4,TRUE,5.4.3,art_fish,3
60129,0.4,TRUE,5.4.4,dem_dest,3
60129,0.4,TRUE,5.4.4,dem_nondest_hb,3
60129,0.4,TRUE,5.4.4,dem_nondest_lb,3
60129,0.4,TRUE,5.4.4,pel_hb,3
60129,0.4,TRUE,5.4.4,pel_lb,3
60130,0.2,TRUE,5.4.3,art_fish,3
60130,0.2,TRUE,5.4.4,dem_dest,3
60130,0.2,TRUE,5.4.4,dem_nondest_hb,3
60130,0.2,TRUE,5.4.4,dem_nondest_lb,3
60130,0.2,TRUE,5.4.4,pel_hb,3
60130,0.2,TRUE,5.4.4,pel_lb,3
60131,0.6,TRUE,5.4.4,dem_dest,7
60131,0.6,TRUE,5.4.4,dem_nondest_hb,7
60131,0.6,TRUE,5.4.4,dem_nondest_lb,7
60131,0.6,TRUE,5.4.4,pel_hb,7
60131,0.6,TRUE,5.4.4,pel_lb,7
60132,NA,TRUE,5.4.4,dem_dest,3
60132,NA,TRUE,5.4.4,dem_nondest_hb,3
60132,NA,TRUE,5.4.4,dem_nondest_lb,3
60132,NA,TRUE,5.4.4,pel_hb,3
60132,NA,TRUE,5.4.4,pel_lb,3
60133,NA,TRUE,5.4.4,dem_dest,3
60133,NA,TRUE,5.4.4,dem_nondest_hb,3
60133,NA,TRUE,5.4.4,dem_nondest_lb,3
60133,NA,TRUE,5.4.4,pel_hb,3
60133,NA,TRUE,5.4.4,pel_lb,3
60134,NA,TRUE,5.4.4,dem_dest,3
60134,NA,TRUE,5.4.4,dem_nondest_hb,3
60134,NA,TRUE,5.4.4,dem_nondest_lb,3
60134,NA,TRUE,5.4.4,pel_hb,3
60134,NA,TRUE,5.4.4,pel_lb,3
60135,NA,TRUE,5.4.4,dem_dest,3
60135,NA,TRUE,5.4.4,dem_nondest_hb,3
60135,NA,TRUE,5.4.4,dem_nondest_lb,3
60135,NA,TRUE,5.4.4,pel_hb,3
60135,NA,TRUE,5.4.4,pel_lb,3
60136,NA,FALSE,5.4.3,art_fish,NA
60136,NA,FALSE,5.4.4,dem_dest,NA
60136,NA,FALSE,5.4.4,dem_nondest_hb,NA
60136,NA,FALSE,5.4.4,dem_nondest_lb,NA
60136,NA,FALSE,5.4.4,pel_hb,NA
60136,NA,FALSE,5.4.4,pel_lb,NA
60137,NA,TRUE,5.4.4,dem_dest,3
60137,NA,TRUE,5.4.4,dem_nondest_hb,3
60137,NA,TRUE,5.4.4,dem_nondest_lb,3
60137,NA,TRUE,5.4.4,pel_hb,3
60137,NA,TRUE,5.4.4,pel_lb,3
60138,0,TRUE,5.4.2,dem_dest,3
60138,0,TRUE,5.4.2,dem_nondest_hb,3
60138,0,TRUE,5.4.2,dem_nondest_lb,3
60138,0,TRUE,5.4.2,pel_hb,3
60138,0,TRUE,5.4.2,pel_lb,3
60138,0,TRUE,5.4.3,art_fish,3
60138,0,TRUE,5.4.4,dem_dest,3
60138,0,TRUE,5.4.4,dem_nondest_hb,3
60138,0,TRUE,5.4.4,dem_nondest_lb,3
60138,0,TRUE,5.4.4,pel_hb,3
60138,0,TRUE,5.4.4,pel_lb,3
60139,0,FALSE,5.4.3,art_fish,NA
60140,0,FALSE,5.4.4,dem_dest,NA
60140,0,FALSE,5.4.4,dem_nondest_hb,NA
60140,0,FALSE,5.4.4,dem_nondest_lb,NA
60140,0,FALSE,5.4.4,pel_hb,NA
60140,0,FALSE,5.4.4,pel_lb,NA
60141,NA,TRUE,5.4.3,art_fish,3
60142,NA,TRUE,5.4.3,art_fish,3
60143,0,FALSE,5.4.4,dem_dest,NA
60143,0,FALSE,5.4.4,dem_nondest_hb,NA
60143,0,FALSE,5.4.4,dem_nondest_lb,NA
60143,0,FALSE,5.4.4,pel_hb,NA
60143,0,FALSE,5.4.4,pel_lb,NA
60144,NA,FALSE,5.4.4,dem_dest,NA
60144,NA,FALSE,5.4.4,dem_nondest_hb,NA
60144,NA,FALSE,5.4.4,dem_nondest_lb,NA
60144,NA,FALSE,5.4.4,pel_hb,NA
60144,NA,FALSE,5.4.4,pel_lb,NA
60145,0,TRUE,5.4.3,art_fish,3
60146,0,FALSE,5.4.4,dem_dest,NA
60146,0,FALSE,5.4.4,dem_nondest_hb,NA
60146,0,FALSE,5.4.4,dem_nondest_lb,NA
60146,0,FALSE,5.4.4,pel_hb,NA
60146,0,FALSE,5.4.4,pel_lb,NA
60147,0.2,TRUE,5.4.3,art_fish,3
60147,0.2,TRUE,5.4.4,dem_dest,3
60147,0.2,TRUE,5.4.4,dem_nondest_hb,3
60147,0.2,TRUE,5.4.4,dem_nondest_lb,3
60147,0.2,TRUE,5.4.4,pel_hb,3
60147,0.2,TRUE,5.4.4,pel_lb,3
60148,0.2,TRUE,5.4.4,dem_dest,3
60148,0.2,TRUE,5.4.4,dem_nondest_hb,3
60148,0.2,TRUE,5.4.4,dem_nondest_lb,3
60148,0.2,TRUE,5.4.4,pel_hb,3
60148,0.2,TRUE,5.4.4,pel_lb,3
60149,NA,TRUE,5.4.3,art_fish,3
60149,NA,TRUE,5.4.4,dem_dest,3
60149,NA,TRUE,5.4.4,dem_nondest_hb,3
60149,NA,TRUE,5.4.4,dem_nondest_lb,3
60149,NA,TRUE,5.4.4,pel_hb,3
60149,NA,TRUE,5.4.4,pel_lb,3
60150,0.2,FALSE,5.4.4,dem_dest,NA
60150,0.2,FALSE,5.4.4,dem_nondest_hb,NA
60150,0.2,FALSE,5.4.4,dem_nondest_lb,NA
60150,0.2,FALSE,5.4.4,pel_hb,NA
60150,0.2,FALSE,5.4.4,pel_lb,NA
60151,0.4,TRUE,5.4.2,dem_dest,3
60151,0.4,TRUE,5.4.2,dem_nondest_hb,3
60151,0.4,TRUE,5.4.2,dem_nondest_lb,3
60151,0.4,TRUE,5.4.2,pel_hb,3
60151,0.4,TRUE,5.4.2,pel_lb,3
60151,0.4,TRUE,5.4.3,art_fish,3
60151,0.4,TRUE,5.4.4,dem_dest,3
60151,0.4,TRUE,5.4.4,dem_nondest_hb,3
60151,0.4,TRUE,5.4.4,dem_nondest_lb,3
60151,0.4,TRUE,5.4.4,pel_hb,3
60151,0.4,TRUE,5.4.4,pel_lb,3
60152,NA,TRUE,5.4.1,art_fish,3
60152,NA,TRUE,5.4.3,art_fish,3
60152,NA,TRUE,5.4.4,dem_dest,3
60152,NA,TRUE,5.4.4,dem_nondest_hb,3
60152,NA,TRUE,5.4.4,dem_nondest_lb,3
60152,NA,TRUE,5.4.4,pel_hb,3
60152,NA,TRUE,5.4.4,pel_lb,3
60153,0.2,TRUE,5.4.3,art_fish,3
60153,0.2,TRUE,5.4.4,dem_dest,3
60153,0.2,TRUE,5.4.4,dem_nondest_hb,3
60153,0.2,TRUE,5.4.4,dem_nondest_lb,3
60153,0.2,TRUE,5.4.4,pel_hb,3
60153,0.2,TRUE,5.4.4,pel_lb,3
60154,NA,TRUE,5.4.3,art_fish,3
60154,NA,TRUE,5.4.4,dem_dest,3
60154,NA,TRUE,5.4.4,dem_nondest_hb,3
60154,NA,TRUE,5.4.4,dem_nondest_lb,3
60154,NA,TRUE,5.4.4,pel_hb,3
60154,NA,TRUE,5.4.4,pel_lb,3
60155,0.2,TRUE,5.4.3,art_fish,3
60155,0.2,TRUE,5.4.4,dem_dest,3
60155,0.2,TRUE,5.4.4,dem_nondest_hb,3
60155,0.2,TRUE,5.4.4,dem_nondest_lb,3
60155,0.2,TRUE,5.4.4,pel_hb,3
60155,0.2,TRUE,5.4.4,pel_lb,3
60156,0,FALSE,5.4.4,dem_dest,NA
60156,0,FALSE,5.4.4,dem_nondest_hb,NA
60156,0,FALSE,5.4.4,dem_nondest_lb,NA
60156,0,FALSE,5.4.4,pel_hb,NA
60156,0,FALSE,5.4.4,pel_lb,NA
60157,NA,TRUE,5.4.3,art_fish,3
60157,NA,TRUE,5.4.4,dem_dest,3
60157,NA,TRUE,5.4.4,dem_nondest_hb,3
60157,NA,TRUE,5.4.4,dem_nondest_lb,3
60157,NA,TRUE,5.4.4,pel_hb,3
60157,NA,TRUE,5.4.4,pel_lb,3
60158,0,TRUE,5.4.3,art_fish,3
60158,0,TRUE,5.4.4,dem_dest,3
60158,0,TRUE,5.4.4,dem_nondest_hb,3
60158,0,TRUE,5.4.4,dem_nondest_lb,3
60158,0,TRUE,5.4.4,pel_hb,3
60158,0,TRUE,5.4.4,pel_lb,3
60159,0,TRUE,5.4.3,art_fish,3
60159,0,TRUE,5.4.4,dem_dest,3
60159,0,TRUE,5.4.4,dem_nondest_hb,3
60159,0,TRUE,5.4.4,dem_nondest_lb,3
60159,0,TRUE,5.4.4,pel_hb,3
60159,0,TRUE,5.4.4,pel_lb,3
60160,0.2,TRUE,5.4.4,dem_dest,3
60160,0.2,TRUE,5.4.4,dem_nondest_hb,3
60160,0.2,TRUE,5.4.4,dem_nondest_lb,3
60160,0.2,TRUE,5.4.4,pel_hb,3
60160,0.2,TRUE,5.4.4,pel_lb,3
60161,NA,TRUE,5.4.1,art_fish,3
60161,NA,TRUE,5.4.3,art_fish,3
60161,NA,TRUE,5.4.4,dem_dest,3
60161,NA,TRUE,5.4.4,dem_nondest_hb,3
60161,NA,TRUE,5.4.4,dem_nondest_lb,3
60161,NA,TRUE,5.4.4,pel_hb,3
60161,NA,TRUE,5.4.4,pel_lb,3
60162,0.4,FALSE,5.4.1,art_fish,NA
60162,0.4,FALSE,5.4.2,dem_dest,NA
60162,0.4,FALSE,5.4.2,dem_nondest_hb,NA
60162,0.4,FALSE,5.4.2,dem_nondest_lb,NA
60162,0.4,FALSE,5.4.2,pel_hb,NA
60162,0.4,FALSE,5.4.2,pel_lb,NA
60162,0.4,FALSE,5.4.3,art_fish,NA
60162,0.4,FALSE,5.4.4,dem_dest,NA
60162,0.4,FALSE,5.4.4,dem_nondest_hb,NA
60162,0.4,FALSE,5.4.4,dem_nondest_lb,NA
60162,0.4,FALSE,5.4.4,pel_hb,NA
60162,0.4,FALSE,5.4.4,pel_lb,NA
60163,0,TRUE,5.4.3,art_fish,3
60163,0,TRUE,5.4.4,dem_dest,3
60163,0,TRUE,5.4.4,dem_nondest_hb,3
60163,0,TRUE,5.4.4,dem_nondest_lb,3
60163,0,TRUE,5.4.4,pel_hb,3
60163,0,TRUE,5.4.4,pel_lb,3
60164,0,FALSE,5.4.3,art_fish,NA
60164,0,FALSE,5.4.4,dem_dest,NA
60164,0,FALSE,5.4.4,dem_nondest_hb,NA
60164,0,FALSE,5.4.4,dem_nondest_lb,NA
60164,0,FALSE,5.4.4,pel_hb,NA
60164,0,FALSE,5.4.4,pel_lb,NA
60166,0.8,TRUE,5.4.1,art_fish,8
60166,0.8,TRUE,5.4.2,dem_dest,8
60166,0.8,TRUE,5.4.2,dem_nondest_hb,8
60166,0.8,TRUE,5.4.2,dem_nondest_lb,8
60166,0.8,TRUE,5.4.2,pel_hb,8
60166,0.8,TRUE,5.4.2,pel_lb,8
60166,0.8,TRUE,5.4.3,art_fish,8
60166,0.8,TRUE,5.4.4,dem_dest,8
60166,0.8,TRUE,5.4.4,dem_nondest_hb,8
60166,0.8,TRUE,5.4.4,dem_nondest_lb,8
60166,0.8,TRUE,5.4.4,pel_hb,8
60166,0.8,TRUE,5.4.4,pel_lb,8
60167,0.2,TRUE,5.4.3,art_fish,3
60167,0.2,TRUE,5.4.4,dem_dest,3
60167,0.2,TRUE,5.4.4,dem_nondest_hb,3
60167,0.2,TRUE,5.4.4,dem_nondest_lb,3
60167,0.2,TRUE,5.4.4,pel_hb,3
60167,0.2,TRUE,5.4.4,pel_lb,3
60168,0.2,TRUE,5.4.3,art_fish,3
60168,0.2,TRUE,5.4.4,dem_dest,3
60168,0.2,TRUE,5.4.4,dem_nondest_hb,3
60168,0.2,TRUE,5.4.4,dem_nondest_lb,3
60168,0.2,TRUE,5.4.4,pel_hb,3
60168,0.2,TRUE,5.4.4,pel_lb,3
60169,NA,FALSE,5.4.4,dem_dest,NA
60169,NA,FALSE,5.4.4,dem_nondest_hb,NA
60169,NA,FALSE,5.4.4,dem_nondest_lb,NA
60169,NA,FALSE,5.4.4,pel_hb,NA
60169,NA,FALSE,5.4.4,pel_lb,NA
60170,0.8,TRUE,5.4.1,art_fish,8
60170,0.8,TRUE,5.4.2,dem_dest,8
60170,0.8,TRUE,5.4.2,dem_nondest_hb,8
60170,0.8,TRUE,5.4.2,dem_nondest_lb,8
60170,0.8,TRUE,5.4.2,pel_hb,8
60170,0.8,TRUE,5.4.2,pel_lb,8
60170,0.8,TRUE,5.4.3,art_fish,8
60170,0.8,TRUE,5.4.4,dem_dest,8
60170,0.8,TRUE,5.4.4,dem_nondest_hb,8
60170,0.8,TRUE,5.4.4,dem_nondest_lb,8
60170,0.8,TRUE,5.4.4,pel_hb,8
60170,0.8,TRUE,5.4.4,pel_lb,8
60171,0.2,FALSE,5.4.1,art_fish,NA
60171,0.2,FALSE,5.4.3,art_fish,NA
60171,0.2,FALSE,5.4.4,dem_dest,NA
60171,0.2,FALSE,5.4.4,dem_nondest_hb,NA
60171,0.2,FALSE,5.4.4,dem_nondest_lb,NA
60171,0.2,FALSE,5.4.4,pel_hb,NA
60171,0.2,FALSE,5.4.4,pel_lb,NA
60172,0.2,FALSE,5.4.2,dem_dest,NA
60172,0.2,FALSE,5.4.2,dem_nondest_hb,NA
60172,0.2,FALSE,5.4.2,dem_nondest_lb,NA
60172,0.2,FALSE,5.4.2,pel_hb,NA
60172,0.2,FALSE,5.4.2,pel_lb,NA
60172,0.2,TRUE,5.4.3,art_fish,NA
60172,0.2,TRUE,5.4.4,dem_dest,NA
60172,0.2,TRUE,5.4.4,dem_nondest_hb,NA
60172,0.2,TRUE,5.4.4,dem_nondest_lb,NA
60172,0.2,TRUE,5.4.4,pel_hb,NA
60172,0.2,TRUE,5.4.4,pel_lb,NA
60175,0.8,TRUE,5.4.1,art_fish,8
60175,0.8,TRUE,5.4.2,dem_dest,8
60175,0.8,TRUE,5.4.2,dem_nondest_hb,8
60175,0.8,TRUE,5.4.2,dem_nondest_lb,8
60175,0.8,TRUE,5.4.2,pel_hb,8
60175,0.8,TRUE,5.4.2,pel_lb,8
60175,0.8,TRUE,5.4.3,art_fish,8
60175,0.8,TRUE,5.4.4,dem_dest,8
60175,0.8,TRUE,5.4.4,dem_nondest_hb,8
60175,0.8,TRUE,5.4.4,dem_nondest_lb,8
60175,0.8,TRUE,5.4.4,pel_hb,8
60175,0.8,TRUE,5.4.4,pel_lb,8
60176,0.2,TRUE,5.4.1,art_fish,3
60176,0.2,TRUE,5.4.2,dem_dest,3
60176,0.2,TRUE,5.4.2,dem_nondest_hb,3
60176,0.2,TRUE,5.4.2,dem_nondest_lb,3
60176,0.2,TRUE,5.4.2,pel_hb,3
60176,0.2,TRUE,5.4.2,pel_lb,3
60176,0.2,TRUE,5.4.3,art_fish,3
60176,0.2,TRUE,5.4.4,dem_dest,3
60176,0.2,TRUE,5.4.4,dem_nondest_hb,3
60176,0.2,TRUE,5.4.4,dem_nondest_lb,3
60176,0.2,TRUE,5.4.4,pel_hb,3
60176,0.2,TRUE,5.4.4,pel_lb,3
60177,NA,FALSE,5.4.3,art_fish,NA
60177,NA,FALSE,5.4.4,dem_dest,NA
60177,NA,FALSE,5.4.4,dem_nondest_hb,NA
60177,NA,FALSE,5.4.4,dem_nondest_lb,NA
60177,NA,FALSE,5.4.4,pel_hb,NA
60177,NA,FALSE,5.4.4,pel_lb,NA
60178,NA,TRUE,5.4.3,art_fish,3
60178,NA,TRUE,5.4.4,dem_dest,3
60178,NA,TRUE,5.4.4,dem_nondest_hb,3
60178,NA,TRUE,5.4.4,dem_nondest_lb,3
60178,NA,TRUE,5.4.4,pel_hb,3
60178,NA,TRUE,5.4.4,pel_lb,3
60179,0.4,FALSE,5.4.4,dem_dest,NA
60179,0.4,FALSE,5.4.4,dem_nondest_hb,NA
60179,0.4,FALSE,5.4.4,dem_nondest_lb,NA
60179,0.4,FALSE,5.4.4,pel_hb,NA
60179,0.4,FALSE,5.4.4,pel_lb,NA
60180,0.8,TRUE,5.4.1,art_fish,8
60180,0.8,TRUE,5.4.2,dem_dest,8
60180,0.8,TRUE,5.4.2,dem_nondest_hb,8
60180,0.8,TRUE,5.4.2,dem_nondest_lb,8
60180,0.8,TRUE,5.4.2,pel_hb,8
60180,0.8,TRUE,5.4.2,pel_lb,8
60180,0.8,TRUE,5.4.3,art_fish,8
60180,0.8,TRUE,5.4.4,dem_dest,8
60180,0.8,TRUE,5.4.4,dem_nondest_hb,8
60180,0.8,TRUE,5.4.4,dem_nondest_lb,8
60180,0.8,TRUE,5.4.4,pel_hb,8
60180,0.8,TRUE,5.4.4,pel_lb,8
60181,0.8,TRUE,5.4.1,art_fish,8
60181,0.8,TRUE,5.4.2,dem_dest,8
60181,0.8,TRUE,5.4.2,dem_nondest_hb,8
60181,0.8,TRUE,5.4.2,dem_nondest_lb,8
60181,0.8,TRUE,5.4.2,pel_hb,8
60181,0.8,TRUE,5.4.2,pel_lb,8
60181,0.8,TRUE,5.4.3,art_fish,8
60181,0.8,TRUE,5.4.4,dem_dest,8
60181,0.8,TRUE,5.4.4,dem_nondest_hb,8
60181,0.8,TRUE,5.4.4,dem_nondest_lb,8
60181,0.8,TRUE,5.4.4,pel_hb,8
60181,0.8,TRUE,5.4.4,pel_lb,8
60182,0.8,TRUE,5.4.1,art_fish,8
60182,0.8,TRUE,5.4.2,dem_dest,8
60182,0.8,TRUE,5.4.2,dem_nondest_hb,8
60182,0.8,TRUE,5.4.2,dem_nondest_lb,8
60182,0.8,TRUE,5.4.2,pel_hb,8
60182,0.8,TRUE,5.4.2,pel_lb,8
60182,0.8,TRUE,5.4.3,art_fish,8
60182,0.8,TRUE,5.4.4,dem_dest,8
60182,0.8,TRUE,5.4.4,dem_nondest_hb,8
60182,0.8,TRUE,5.4.4,dem_nondest_lb,8
60182,0.8,TRUE,5.4.4,pel_hb,8
60182,0.8,TRUE,5.4.4,pel_lb,8
60183,NA,TRUE,5.4.3,art_fish,3
60183,NA,FALSE,5.4.4,dem_dest,1
60183,NA,FALSE,5.4.4,dem_nondest_hb,1
60183,NA,FALSE,5.4.4,dem_nondest_lb,1
60183,NA,FALSE,5.4.4,pel_hb,1
60183,NA,FALSE,5.4.4,pel_lb,1
60184,NA,FALSE,5.4.4,dem_dest,1
60184,NA,FALSE,5.4.4,dem_nondest_hb,1
60184,NA,FALSE,5.4.4,dem_nondest_lb,1
60184,NA,FALSE,5.4.4,pel_hb,1
60184,NA,FALSE,5.4.4,pel_lb,1
60185,0,FALSE,5.4.4,dem_dest,NA
60185,0,FALSE,5.4.4,dem_nondest_hb,NA
60185,0,FALSE,5.4.4,dem_nondest_lb,NA
60185,0,FALSE,5.4.4,pel_hb,NA
60185,0,FALSE,5.4.4,pel_lb,NA
60186,NA,FALSE,5.4.4,dem_dest,1
60186,NA,FALSE,5.4.4,dem_nondest_hb,1
60186,NA,FALSE,5.4.4,dem_nondest_lb,1
60186,NA,FALSE,5.4.4,pel_hb,1
60186,NA,FALSE,5.4.4,pel_lb,1
60187,NA,TRUE,5.4.3,art_fish,3
60187,NA,TRUE,5.4.4,dem_dest,3
60187,NA,TRUE,5.4.4,dem_nondest_hb,3
60187,NA,TRUE,5.4.4,dem_nondest_lb,3
60187,NA,TRUE,5.4.4,pel_hb,3
60187,NA,TRUE,5.4.4,pel_lb,3
60189,NA,TRUE,5.4.4,dem_dest,3
60189,NA,TRUE,5.4.4,dem_nondest_hb,3
60189,NA,TRUE,5.4.4,dem_nondest_lb,3
60189,NA,TRUE,5.4.4,pel_hb,3
60189,NA,TRUE,5.4.4,pel_lb,3
60190,NA,TRUE,5.4.4,dem_dest,3
60190,NA,TRUE,5.4.4,dem_nondest_hb,3
60190,NA,TRUE,5.4.4,dem_nondest_lb,3
60190,NA,TRUE,5.4.4,pel_hb,3
60190,NA,TRUE,5.4.4,pel_lb,3
60191,0,FALSE,5.4.3,art_fish,NA
60191,0,FALSE,5.4.4,dem_dest,NA
60191,0,FALSE,5.4.4,dem_nondest_hb,NA
60191,0,FALSE,5.4.4,dem_nondest_lb,NA
60191,0,FALSE,5.4.4,pel_hb,NA
60191,0,FALSE,5.4.4,pel_lb,NA
60192,0,FALSE,5.4.3,art_fish,NA
60192,0,FALSE,5.4.4,dem_dest,NA
60192,0,FALSE,5.4.4,dem_nondest_hb,NA
60192,0,FALSE,5.4.4,dem_nondest_lb,NA
60192,0,FALSE,5.4.4,pel_hb,NA
60192,0,FALSE,5.4.4,pel_lb,NA
60194,NA,TRUE,5.4.3,art_fish,3
60195,0.4,TRUE,5.4.4,dem_dest,3
60195,0.4,TRUE,5.4.4,dem_nondest_hb,3
60195,0.4,TRUE,5.4.4,dem_nondest_lb,3
60195,0.4,TRUE,5.4.4,pel_hb,3
60195,0.4,TRUE,5.4.4,pel_lb,3
60196,NA,FALSE,5.4.4,dem_dest,NA
60196,NA,FALSE,5.4.4,dem_nondest_hb,NA
60196,NA,FALSE,5.4.4,dem_nondest_lb,NA
60196,NA,FALSE,5.4.4,pel_hb,NA
60196,NA,FALSE,5.4.4,pel_lb,NA
60197,0,FALSE,5.4.4,dem_dest,NA
60197,0,FALSE,5.4.4,dem_nondest_hb,NA
60197,0,FALSE,5.4.4,dem_nondest_lb,NA
60197,0,FALSE,5.4.4,pel_hb,NA
60197,0,FALSE,5.4.4,pel_lb,NA
60198,0.4,TRUE,5.4.1,art_fish,6
60198,0.4,TRUE,5.4.2,dem_dest,6
