iucn_sid,assess_gp,kingdom,phylum,class,order,family,rank
97758877,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
16466332,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
190104,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
46075359,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
195023,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
16440016,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
190383,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
195021,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98841657,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
191206,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98472093,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98987864,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
16405644,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
16466246,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98472694,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99004333,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98798304,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98990237,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
134554100,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98839225,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
15522042,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
75153777,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98892186,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
75153576,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
182611,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98798114,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
198583,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99167321,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
97755641,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
155181,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
99167483,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
18124888,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
155235,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
196674,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
198581,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
196319,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
186512,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
155311,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
183245,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183382,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
154743,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183309,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183437,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
154793,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
183387,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
183720,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
183910,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
154774,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
183379,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183416,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
183922,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
183876,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
154814,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
155240,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183235,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
154975,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
154968,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
183635,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183414,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
159099284,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183709,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
154989,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
91350886,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183619,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
75155263,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
56852265,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
166863,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
99005308,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183757,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
16405685,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
184000,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183516,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183604,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183917,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183657,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183244,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
155294,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
155020,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
155253,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98472935,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98888849,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
180980,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
91350867,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183670,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
16465921,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98890443,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
99093073,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
180141,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
196318,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98831444,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
191211,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99092571,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
46075339,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
97755938,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
183464,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
114164251,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99167147,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
61207,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
183470,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
99000675,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98821820,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
908,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99000824,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183878,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
159099200,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
159099258,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98472163,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
191207,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
183856,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
20662092,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98471199,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
91351231,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
10939,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99079982,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98891120,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98895427,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
16449654,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98470072,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
195022,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
75155644,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
16466100,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98893713,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
201997,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
75156420,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
75153870,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
196673,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
202001,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
57506640,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
75154011,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98943344,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
18124721,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
16465969,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
114164022,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98839002,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
97755916,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
183885,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
180964,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
154717,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
99167411,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99079806,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
201946,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
16406486,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
907,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98735314,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Chirocentridae,Actinopterygii
97759908,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99085827,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
166910,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
16406525,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
187944,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99001393,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
99001768,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
99079669,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
99080026,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183742,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98805658,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99008092,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
155280,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
99167439,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
166428,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
75155303,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
18124757,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
190185,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98990439,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98735411,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
97757259,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98897391,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98830797,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99086953,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
198580,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99086293,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
99006883,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
135644,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99004812,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
186910,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
15522003,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
16406269,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98839582,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
190478,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
16406679,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
75156473,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
99003622,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
181215,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
46075376,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
198582,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98838439,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98822415,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99079842,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98472908,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
46075248,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
16465952,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
183336,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99092426,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
98969433,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
154759,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
198568,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183217,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
75156647,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
98987583,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
82626288,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
75156272,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
75150150,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Chirocentridae,Actinopterygii
103422139,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98822816,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
114164094,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
201996,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
134554171,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183347,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
155116,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
75153246,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99092637,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
98962403,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98472387,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
190222,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
46075224,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
98988969,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
75155119,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
166196,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98899338,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
118357019,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98894402,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
99092368,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
183934,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
16406919,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
99079315,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98953869,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
46075152,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
16406327,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
123361228,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
16406554,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
190269,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
183662,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
190134,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
183811,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
20662212,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98472309,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
46075186,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98471004,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99079032,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
46075167,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99006153,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98829528,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
201999,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
75153687,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
183931,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
154792,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99085985,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
166442,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
99086912,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
99079090,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
99084894,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
16449708,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98840585,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98901778,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
46075209,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
169587,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
16406934,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
18124738,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
183775,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98472646,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
154723,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98893448,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98899826,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
75154879,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98735334,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
202000,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
98835195,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Actinopterygii
98991365,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
75155918,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Actinopterygii
56852190,clupeiformes,Animalia,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Actinopterygii
