iucn_sid,cat_score,sens,code,stressor
193642,0,0,9.1.2,organic
193642,0,0,9.2.1,organic
193642,0,0,9.2.2,organic
193642,0,0,9.3.1,nutrient
193642,0,0,9.3.3,organic
193772,0,0,1.1,direct_human
193772,0,0,1.2,direct_human
193772,0,0,1.3,direct_human
193772,0,0,2.4.1,nutrient
193772,0,0,2.4.2,nutrient
193772,0,0,9.1.1,nutrient
193772,0,0,9.1.2,nutrient
193772,0,0,9.1.2,organic
193772,0,0,9.2.1,organic
193772,0,0,9.2.2,organic
193772,0,0,9.3.1,nutrient
193772,0,0,9.3.3,organic
193733,0,0,1.1,direct_human
193733,0,0,1.2,direct_human
193733,0,0,1.3,direct_human
193733,0,0,9.1.1,nutrient
193733,0,0,9.1.2,nutrient
193733,0,0,9.1.2,organic
193733,0,0,9.2.1,organic
193733,0,0,9.2.2,organic
193733,0,0,9.3.1,nutrient
193733,0,0,9.3.3,organic
169599,0,0,1.1,direct_human
169599,0,0,1.2,direct_human
169599,0,0,1.3,direct_human
169599,0,0,2.4.1,nutrient
169599,0,0,2.4.2,nutrient
169599,0,0,9.1.1,nutrient
169599,0,0,9.1.2,nutrient
169599,0,0,9.1.2,organic
169599,0,0,9.2.1,organic
169599,0,0,9.2.2,organic
169599,0,0,9.3.1,nutrient
169599,0,0,9.3.3,organic
193734,0.6,1,9.1.1,nutrient
193734,0.6,1,9.1.2,nutrient
193734,0.6,1,9.1.2,organic
193734,0.6,1,9.2.1,organic
193734,0.6,1,9.2.2,organic
193762,0,0,1.1,direct_human
193762,0,0,1.2,direct_human
193762,0,0,1.3,direct_human
193762,0,0,2.4.1,nutrient
193762,0,0,2.4.2,nutrient
193762,0,0,9.1.1,nutrient
193762,0,0,9.1.2,nutrient
193762,0,0,9.1.2,organic
193762,0,0,9.2.1,organic
193762,0,0,9.2.2,organic
193762,0,0,9.3.1,nutrient
193762,0,0,9.3.3,organic
193723,0,0,1.1,direct_human
193723,0,0,1.2,direct_human
193723,0,0,1.3,direct_human
193723,0,0,9.1.1,nutrient
193723,0,0,9.1.2,nutrient
193723,0,0,9.1.2,organic
193723,0,0,9.2.1,organic
193723,0,0,9.2.2,organic
193723,0,0,9.3.1,nutrient
193723,0,0,9.3.3,organic
193737,NA,0,1.1,direct_human
193737,NA,0,1.2,direct_human
193737,NA,0,1.3,direct_human
193737,NA,0,9.1.1,nutrient
193737,NA,0,9.1.2,nutrient
193737,NA,0,9.1.2,organic
193737,NA,0,9.2.1,organic
193737,NA,0,9.2.2,organic
193737,NA,0,9.3.1,nutrient
193737,NA,0,9.3.3,organic
11150,NA,0,1.1,direct_human
11150,NA,0,1.2,direct_human
11150,NA,0,1.3,direct_human
11150,NA,0,2.4.1,nutrient
11150,NA,0,2.4.2,nutrient
11150,NA,0,9.1.1,nutrient
11150,NA,0,9.1.2,nutrient
11150,NA,0,9.1.2,organic
11150,NA,0,9.2.1,organic
11150,NA,0,9.2.2,organic
11150,NA,0,9.3.1,nutrient
11150,NA,0,9.3.3,organic
172416,0,0,1.1,direct_human
172416,0,0,1.2,direct_human
172416,0,0,1.3,direct_human
172416,0,0,2.4.1,nutrient
172416,0,0,2.4.2,nutrient
172416,0,0,2.4.3,nutrient
193722,0,0,1.1,direct_human
193722,0,0,1.2,direct_human
193722,0,0,1.3,direct_human
193722,0,0,9.1.1,nutrient
193722,0,0,9.1.2,nutrient
193722,0,0,9.1.2,organic
193722,0,0,9.2.1,organic
193722,0,0,9.2.2,organic
193722,0,0,9.3.1,nutrient
193722,0,0,9.3.3,organic
193632,0,0,1.1,direct_human
193632,0,0,1.2,direct_human
193632,0,0,1.3,direct_human
193632,0,0,2.4.1,nutrient
193632,0,0,2.4.2,nutrient
193751,0.6,0,1.1,direct_human
193751,0.6,0,1.2,direct_human
193751,0.6,0,1.3,direct_human
193751,0.6,0,9.1.1,nutrient
193751,0.6,0,9.1.2,nutrient
193751,0.6,0,9.1.2,organic
193751,0.6,0,9.2.1,organic
193751,0.6,0,9.2.2,organic
193751,0.6,0,9.3.1,nutrient
193751,0.6,0,9.3.3,organic
193711,0,0,1.1,direct_human
193711,0,0,1.2,direct_human
193711,0,0,1.3,direct_human
193711,0,0,9.1.1,nutrient
193711,0,0,9.1.2,nutrient
193711,0,0,9.1.2,organic
193711,0,0,9.2.1,organic
193711,0,0,9.2.2,organic
193711,0,0,9.3.1,nutrient
193711,0,0,9.3.3,organic
193686,0,0,1.1,direct_human
193686,0,0,1.2,direct_human
193686,0,0,1.3,direct_human
193686,0,0,2.4.1,nutrient
193686,0,0,2.4.2,nutrient
193820,0,0,1.1,direct_human
193820,0,0,1.2,direct_human
193820,0,0,1.3,direct_human
193820,0,0,9.1.1,nutrient
193820,0,0,9.1.2,nutrient
193820,0,0,9.1.2,organic
193820,0,0,9.2.1,organic
193820,0,0,9.2.2,organic
193820,0,0,9.3.1,nutrient
193820,0,0,9.3.3,organic
193730,0,0,1.1,direct_human
193730,0,0,1.2,direct_human
193730,0,0,1.3,direct_human
193730,0,0,2.4.3,nutrient
193730,0,0,9.1.1,nutrient
193730,0,0,9.1.2,nutrient
193730,0,0,9.1.2,organic
193730,0,0,9.2.1,organic
193730,0,0,9.2.2,organic
193730,0,0,9.3.1,nutrient
193730,0,0,9.3.3,organic
193631,0,0,1.1,direct_human
193631,0,0,1.2,direct_human
193631,0,0,1.3,direct_human
193631,0,0,2.4.1,nutrient
193631,0,0,2.4.2,nutrient
193631,0,0,9.1.1,nutrient
193631,0,0,9.1.2,nutrient
193631,0,0,9.1.2,organic
193631,0,0,9.2.1,organic
193631,0,0,9.2.2,organic
193631,0,0,9.3.1,nutrient
193631,0,0,9.3.3,organic
193705,0,0,1.1,direct_human
193705,0,0,1.2,direct_human
193705,0,0,1.3,direct_human
193705,0,0,9.1.1,nutrient
193705,0,0,9.1.2,nutrient
193705,0,0,9.1.2,organic
193705,0,0,9.2.1,organic
193705,0,0,9.2.2,organic
193705,0,0,9.3.1,nutrient
193705,0,0,9.3.3,organic
193599,0,0,1.1,direct_human
193599,0,0,1.2,direct_human
193599,0,0,1.3,direct_human
193599,0,0,9.1.1,nutrient
193599,0,0,9.1.2,nutrient
193599,0,0,9.1.2,organic
193599,0,0,9.2.1,organic
193599,0,0,9.2.2,organic
193599,0,0,9.3.1,nutrient
193599,0,0,9.3.3,organic
193654,0.6,0,1.1,direct_human
193654,0.6,0,1.2,direct_human
193654,0.6,0,1.3,direct_human
193654,0.6,0,2.4.1,nutrient
193654,0.6,0,2.4.2,nutrient
193654,0.6,0,9.1.1,nutrient
193654,0.6,0,9.1.2,nutrient
193654,0.6,0,9.1.2,organic
193654,0.6,0,9.2.1,organic
193654,0.6,0,9.2.2,organic
193654,0.6,0,9.3.1,nutrient
193654,0.6,0,9.3.3,organic
193664,0,0,1.1,direct_human
193664,0,0,1.2,direct_human
193664,0,0,1.3,direct_human
193664,0,0,2.4.1,nutrient
193664,0,0,2.4.2,nutrient
21341,0,0,1.1,direct_human
21341,0,0,1.2,direct_human
21341,0,0,1.3,direct_human
21341,0,0,2.4.1,nutrient
21341,0,0,2.4.2,nutrient
21341,0,0,9.1.1,nutrient
21341,0,0,9.1.2,nutrient
21341,0,0,9.1.2,organic
21341,0,0,9.2.1,organic
21341,0,0,9.2.2,organic
21341,0,0,9.3.1,nutrient
21341,0,0,9.3.3,organic
193622,0,0,1.1,direct_human
193622,0,0,1.2,direct_human
193622,0,0,1.3,direct_human
193622,0,0,9.1.1,nutrient
193622,0,0,9.1.2,nutrient
193622,0,0,9.1.2,organic
193622,0,0,9.2.1,organic
193622,0,0,9.2.2,organic
193622,0,0,9.3.1,nutrient
193622,0,0,9.3.3,organic
193623,0,0,1.1,direct_human
193623,0,0,1.2,direct_human
193623,0,0,1.3,direct_human
193623,0,0,9.1.1,nutrient
193623,0,0,9.1.2,nutrient
193623,0,0,9.1.2,organic
193623,0,0,9.2.1,organic
193623,0,0,9.2.2,organic
193623,0,0,9.3.1,nutrient
193623,0,0,9.3.3,organic
21343,0,0,1.1,direct_human
21343,0,0,1.2,direct_human
21343,0,0,1.3,direct_human
21343,0,0,2.4.1,nutrient
21343,0,0,2.4.2,nutrient
21343,0,0,9.1.1,nutrient
21343,0,0,9.1.2,nutrient
21343,0,0,9.1.2,organic
21343,0,0,9.2.1,organic
21343,0,0,9.2.2,organic
21343,0,0,9.3.1,nutrient
21343,0,0,9.3.3,organic
193669,0,0,1.1,direct_human
193669,0,0,1.2,direct_human
193669,0,0,1.3,direct_human
193669,0,0,9.1.1,nutrient
193669,0,0,9.1.2,nutrient
193669,0,0,9.1.2,organic
193669,0,0,9.2.1,organic
193669,0,0,9.2.2,organic
193669,0,0,9.3.1,nutrient
193669,0,0,9.3.3,organic
193786,0.4,0,1.1,direct_human
193786,0.4,0,1.2,direct_human
193786,0.4,0,1.3,direct_human
193786,0.4,0,9.1.1,nutrient
193786,0.4,0,9.1.2,nutrient
193786,0.4,0,9.1.2,organic
193786,0.4,0,9.2.1,organic
193786,0.4,0,9.2.2,organic
193786,0.4,0,9.3.1,nutrient
193786,0.4,0,9.3.3,organic
193605,0.8,1,9.1.1,nutrient
193605,0.8,1,9.3.1,nutrient
193605,0.8,1,9.3.3,organic
193612,0.2,0,1.1,direct_human
193612,0.2,0,1.2,direct_human
193612,0.2,0,1.3,direct_human
193612,0.2,0,2.4.1,nutrient
193612,0.2,0,2.4.2,nutrient
193612,0.2,0,9.1.1,nutrient
193612,0.2,0,9.1.2,nutrient
193612,0.2,0,9.1.2,organic
193612,0.2,0,9.2.1,organic
193612,0.2,0,9.2.2,organic
193612,0.2,0,9.3.1,nutrient
193612,0.2,0,9.3.3,organic
193810,0,0,1.1,direct_human
193810,0,0,1.2,direct_human
193810,0,0,1.3,direct_human
193810,0,0,2.4.3,nutrient
193810,0,0,9.1.1,nutrient
193810,0,0,9.1.2,nutrient
193810,0,0,9.1.2,organic
193810,0,0,9.2.1,organic
193810,0,0,9.2.2,organic
193810,0,0,9.3.1,nutrient
193810,0,0,9.3.3,organic
193766,0,0,1.1,direct_human
193766,0,0,1.2,direct_human
193766,0,0,1.3,direct_human
193766,0,0,9.1.1,nutrient
193766,0,0,9.1.2,nutrient
193766,0,0,9.1.2,organic
193766,0,0,9.2.1,organic
193766,0,0,9.2.2,organic
193766,0,0,9.3.1,nutrient
193766,0,0,9.3.3,organic
193822,0,0,1.1,direct_human
193822,0,0,1.2,direct_human
193822,0,0,1.3,direct_human
193822,0,0,9.1.1,nutrient
193822,0,0,9.1.2,nutrient
193822,0,0,9.1.2,organic
193822,0,0,9.2.1,organic
193822,0,0,9.2.2,organic
193822,0,0,9.3.1,nutrient
193822,0,0,9.3.3,organic
193799,0,0,1.1,direct_human
193799,0,0,1.2,direct_human
193799,0,0,1.3,direct_human
193799,0,0,9.1.1,nutrient
193799,0,0,9.1.2,nutrient
193799,0,0,9.1.2,organic
193799,0,0,9.2.1,organic
193799,0,0,9.2.2,organic
193799,0,0,9.3.1,nutrient
193799,0,0,9.3.3,organic
193675,0,0,9.1.1,nutrient
193675,0,0,9.1.2,nutrient
193675,0,0,9.1.2,organic
193675,0,0,9.2.1,organic
193675,0,0,9.2.2,organic
193675,0,0,9.3.1,nutrient
193675,0,0,9.3.3,organic
193775,0,0,1.1,direct_human
193775,0,0,1.2,direct_human
193775,0,0,1.3,direct_human
193775,0,0,9.1.1,nutrient
193775,0,0,9.1.2,nutrient
193775,0,0,9.1.2,organic
193775,0,0,9.2.1,organic
193775,0,0,9.2.2,organic
193775,0,0,9.3.1,nutrient
193775,0,0,9.3.3,organic
193716,0,0,1.1,direct_human
193716,0,0,1.2,direct_human
193716,0,0,1.3,direct_human
193716,0,0,9.1.1,nutrient
193716,0,0,9.1.2,nutrient
193716,0,0,9.1.2,organic
193716,0,0,9.2.1,organic
193716,0,0,9.2.2,organic
193716,0,0,9.3.1,nutrient
193716,0,0,9.3.3,organic
193671,0,0,1.1,direct_human
193671,0,0,1.2,direct_human
193671,0,0,1.3,direct_human
193671,0,0,9.1.1,nutrient
193671,0,0,9.1.2,nutrient
193671,0,0,9.1.2,organic
193671,0,0,9.2.1,organic
193671,0,0,9.2.2,organic
193671,0,0,9.3.1,nutrient
193671,0,0,9.3.3,organic
193693,0,0,1.1,direct_human
193693,0,0,1.2,direct_human
193693,0,0,1.3,direct_human
193693,0,0,2.4.1,nutrient
193693,0,0,2.4.2,nutrient
193693,0,0,2.4.3,nutrient
193693,0,0,9.1.1,nutrient
193693,0,0,9.1.2,nutrient
193693,0,0,9.1.2,organic
193693,0,0,9.2.1,organic
193693,0,0,9.2.2,organic
193693,0,0,9.3.1,nutrient
193693,0,0,9.3.3,organic
193804,0,0,1.1,direct_human
193804,0,0,1.2,direct_human
193804,0,0,1.3,direct_human
193804,0,0,9.1.1,nutrient
193804,0,0,9.1.2,nutrient
193804,0,0,9.1.2,organic
193804,0,0,9.2.1,organic
193804,0,0,9.2.2,organic
193804,0,0,9.3.1,nutrient
193804,0,0,9.3.3,organic
193659,0,0,1.1,direct_human
193659,0,0,1.2,direct_human
193659,0,0,1.3,direct_human
193659,0,0,2.4.1,nutrient
193659,0,0,2.4.2,nutrient
193659,0,0,9.1.1,nutrient
193659,0,0,9.1.2,nutrient
193659,0,0,9.1.2,organic
193659,0,0,9.2.1,organic
193659,0,0,9.2.2,organic
193659,0,0,9.3.1,nutrient
193659,0,0,9.3.3,organic
193667,0,0,1.1,direct_human
193667,0,0,1.2,direct_human
193667,0,0,1.3,direct_human
193667,0,0,2.4.1,nutrient
193667,0,0,2.4.2,nutrient
193667,0,0,9.1.1,nutrient
193667,0,0,9.1.2,nutrient
193667,0,0,9.1.2,organic
193667,0,0,9.2.1,organic
193667,0,0,9.2.2,organic
193667,0,0,9.3.1,nutrient
193667,0,0,9.3.3,organic
193701,NA,0,9.3.1,nutrient
193701,NA,0,9.3.3,organic
190380,0,0,1.1,direct_human
190380,0,0,1.2,direct_human
190380,0,0,1.3,direct_human
190380,0,0,2.4.3,nutrient
193703,0,0,1.1,direct_human
193703,0,0,1.2,direct_human
193703,0,0,1.3,direct_human
193703,0,0,2.4.1,nutrient
193703,0,0,2.4.2,nutrient
193703,0,0,9.1.1,nutrient
193703,0,0,9.1.2,nutrient
193703,0,0,9.1.2,organic
193703,0,0,9.2.1,organic
193703,0,0,9.2.2,organic
193703,0,0,9.3.1,nutrient
193703,0,0,9.3.3,organic
61936075,0,0,1.1,direct_human
61936075,0,0,1.2,direct_human
61936075,0,0,1.3,direct_human
61936075,0,0,9.1.1,nutrient
61936075,0,0,9.1.2,nutrient
61936075,0,0,9.1.2,organic
61936075,0,0,9.2.1,organic
61936075,0,0,9.2.2,organic
61936075,0,0,9.3.1,nutrient
61936075,0,0,9.3.3,organic
193697,0,1,1.1,direct_human
193697,0,1,1.2,direct_human
193697,0,1,1.3,direct_human
193697,0,1,9.1.1,nutrient
193697,0,1,9.1.2,nutrient
193697,0,1,9.1.2,organic
193697,0,1,9.2.1,organic
193697,0,1,9.2.2,organic
193697,0,1,9.3.1,nutrient
193697,0,1,9.3.3,organic
193696,0,0,1.1,direct_human
193696,0,0,1.2,direct_human
193696,0,0,1.3,direct_human
193696,0,0,2.4.1,nutrient
193696,0,0,2.4.2,nutrient
193696,0,0,9.1.1,nutrient
193696,0,0,9.1.2,nutrient
193696,0,0,9.1.2,organic
193696,0,0,9.2.1,organic
193696,0,0,9.2.2,organic
193696,0,0,9.3.1,nutrient
193696,0,0,9.3.3,organic
193789,0,0,1.1,direct_human
193789,0,0,1.2,direct_human
193789,0,0,1.3,direct_human
193789,0,0,2.4.1,nutrient
193789,0,0,2.4.2,nutrient
193789,0,0,9.1.1,nutrient
193789,0,0,9.1.2,nutrient
193789,0,0,9.1.2,organic
193789,0,0,9.2.1,organic
193789,0,0,9.2.2,organic
193789,0,0,9.3.1,nutrient
193789,0,0,9.3.3,organic
166947,0,0,1.1,direct_human
166947,0,0,1.2,direct_human
166947,0,0,1.3,direct_human
166947,0,0,2.4.1,nutrient
166947,0,0,2.4.2,nutrient
166947,0,0,9.1.1,nutrient
166947,0,0,9.1.2,nutrient
166947,0,0,9.1.2,organic
166947,0,0,9.3.3,organic
190172,0,0,1.1,direct_human
190172,0,0,1.2,direct_human
190172,0,0,1.3,direct_human
190172,0,0,9.1.1,nutrient
190172,0,0,9.1.2,nutrient
190172,0,0,9.1.2,organic
190172,0,0,9.2.1,organic
190172,0,0,9.2.2,organic
190172,0,0,9.3.1,nutrient
190172,0,0,9.3.3,organic
193796,0,0,1.1,direct_human
193796,0,0,1.2,direct_human
193796,0,0,1.3,direct_human
193796,0,0,9.1.1,nutrient
193796,0,0,9.1.2,nutrient
193796,0,0,9.1.2,organic
193796,0,0,9.2.1,organic
193796,0,0,9.2.2,organic
193796,0,0,9.3.1,nutrient
193796,0,0,9.3.3,organic
193753,0,0,1.1,direct_human
193753,0,0,1.2,direct_human
193753,0,0,1.3,direct_human
193753,0,0,9.1.1,nutrient
193753,0,0,9.1.2,nutrient
193753,0,0,9.1.2,organic
193753,0,0,9.2.1,organic
193753,0,0,9.2.2,organic
193753,0,0,9.3.1,nutrient
193753,0,0,9.3.3,organic
167006,0.2,0,1.1,direct_human
167006,0.2,0,1.2,direct_human
167006,0.2,0,1.3,direct_human
167006,0.2,0,2.4.3,nutrient
167006,0.2,0,9.1.1,nutrient
167006,0.2,0,9.1.2,nutrient
167006,0.2,0,9.1.2,organic
167006,0.2,0,9.2.1,organic
167006,0.2,0,9.2.2,organic
167006,0.2,0,9.3.1,nutrient
167006,0.2,0,9.3.3,organic
193630,0,0,1.1,direct_human
193630,0,0,1.2,direct_human
193630,0,0,1.3,direct_human
193630,0,0,2.4.1,nutrient
193630,0,0,2.4.2,nutrient
193630,0,0,9.1.1,nutrient
193630,0,0,9.1.2,nutrient
193630,0,0,9.1.2,organic
193630,0,0,9.2.1,organic
193630,0,0,9.2.2,organic
193630,0,0,9.3.1,nutrient
193630,0,0,9.3.3,organic
193805,0,0,1.1,direct_human
193805,0,0,1.2,direct_human
193805,0,0,1.3,direct_human
193805,0,0,9.1.1,nutrient
193805,0,0,9.1.2,nutrient
193805,0,0,9.1.2,organic
193805,0,0,9.2.1,organic
193805,0,0,9.2.2,organic
193805,0,0,9.3.1,nutrient
193805,0,0,9.3.3,organic
193749,0,0,1.1,direct_human
193749,0,0,1.2,direct_human
193749,0,0,1.3,direct_human
193749,0,0,9.1.1,nutrient
193749,0,0,9.1.2,nutrient
193749,0,0,9.1.2,organic
193749,0,0,9.2.1,organic
193749,0,0,9.2.2,organic
193749,0,0,9.3.1,nutrient
193749,0,0,9.3.3,organic
193695,0,0,1.1,direct_human
193695,0,0,1.2,direct_human
193695,0,0,1.3,direct_human
193695,0,0,9.1.1,nutrient
193695,0,0,9.1.2,nutrient
193695,0,0,9.1.2,organic
193695,0,0,9.2.1,organic
193695,0,0,9.2.2,organic
193695,0,0,9.3.1,nutrient
193695,0,0,9.3.3,organic
193802,0.6,0,1.2,direct_human
193802,0.6,0,1.3,direct_human
193802,0.6,0,9.2.1,organic
193656,0,0,1.1,direct_human
193656,0,0,1.2,direct_human
193656,0,0,1.3,direct_human
193656,0,0,9.1.1,nutrient
193656,0,0,9.1.2,nutrient
193656,0,0,9.1.2,organic
193656,0,0,9.2.1,organic
193656,0,0,9.2.2,organic
193656,0,0,9.3.1,nutrient
193656,0,0,9.3.3,organic
193680,NA,0,1.1,direct_human
193680,NA,0,1.2,direct_human
193680,NA,0,1.3,direct_human
193680,NA,0,9.1.1,nutrient
193680,NA,0,9.1.2,nutrient
193680,NA,0,9.1.2,organic
193680,NA,0,9.2.1,organic
193680,NA,0,9.2.2,organic
193680,NA,0,9.3.1,nutrient
193680,NA,0,9.3.3,organic
193699,0,0,1.1,direct_human
193699,0,0,1.2,direct_human
193699,0,0,1.3,direct_human
193699,0,0,9.1.1,nutrient
193699,0,0,9.1.2,nutrient
193699,0,0,9.1.2,organic
193699,0,0,9.2.1,organic
193699,0,0,9.2.2,organic
193699,0,0,9.3.1,nutrient
193699,0,0,9.3.3,organic
193621,0,0,1.1,direct_human
193621,0,0,1.2,direct_human
193621,0,0,1.3,direct_human
193621,0,0,2.4.1,nutrient
193621,0,0,2.4.2,nutrient
193621,0,0,9.1.1,nutrient
193621,0,0,9.1.2,nutrient
193621,0,0,9.1.2,organic
193621,0,0,9.2.1,organic
193621,0,0,9.2.2,organic
193621,0,0,9.3.1,nutrient
193621,0,0,9.3.3,organic
193785,0,0,1.1,direct_human
193785,0,0,1.2,direct_human
193785,0,0,1.3,direct_human
193785,0,0,2.4.1,nutrient
193785,0,0,2.4.2,nutrient
193809,NA,0,1.1,direct_human
193809,NA,0,1.2,direct_human
193809,NA,0,1.3,direct_human
193809,NA,0,2.4.1,nutrient
193809,NA,0,2.4.2,nutrient
193809,NA,0,9.1.1,nutrient
193809,NA,0,9.1.2,nutrient
193809,NA,0,9.1.2,organic
193809,NA,0,9.2.1,organic
193809,NA,0,9.2.2,organic
193809,NA,0,9.3.1,nutrient
193809,NA,0,9.3.3,organic
193712,0,0,1.1,direct_human
193712,0,0,1.2,direct_human
193712,0,0,1.3,direct_human
193712,0,0,9.1.1,nutrient
193712,0,0,9.1.2,nutrient
193712,0,0,9.1.2,organic
193712,0,0,9.2.1,organic
193712,0,0,9.2.2,organic
193712,0,0,9.3.1,nutrient
193712,0,0,9.3.3,organic
193779,0,0,1.1,direct_human
193779,0,0,1.2,direct_human
193779,0,0,1.3,direct_human
193779,0,0,2.4.1,nutrient
193779,0,0,2.4.2,nutrient
193779,0,0,2.4.3,nutrient
193779,0,0,9.1.1,nutrient
193779,0,0,9.1.2,nutrient
193779,0,0,9.1.2,organic
193779,0,0,9.2.1,organic
193779,0,0,9.2.2,organic
193779,0,0,9.3.1,nutrient
193779,0,0,9.3.3,organic
193742,0,0,1.1,direct_human
193742,0,0,1.2,direct_human
193742,0,0,1.3,direct_human
193742,0,0,2.4.1,nutrient
193742,0,0,2.4.2,nutrient
193691,0,0,1.1,direct_human
193691,0,0,1.2,direct_human
193691,0,0,1.3,direct_human
193691,0,0,9.1.1,nutrient
193691,0,0,9.1.2,nutrient
193691,0,0,9.1.2,organic
193691,0,0,9.2.1,organic
193691,0,0,9.2.2,organic
193691,0,0,9.3.1,nutrient
193691,0,0,9.3.3,organic
193598,0.2,0,9.1.1,nutrient
193598,0.2,0,9.1.2,nutrient
193598,0.2,0,9.1.2,organic
193598,0.2,0,9.2.1,organic
193598,0.2,0,9.2.2,organic
193598,0.2,0,9.3.1,nutrient
193598,0.2,0,9.3.3,organic
193602,0,0,1.1,direct_human
193602,0,0,1.2,direct_human
193602,0,0,1.3,direct_human
193602,0,0,2.4.1,nutrient
193602,0,0,2.4.2,nutrient
193602,0,0,2.4.3,nutrient
193602,0,0,9.1.1,nutrient
193602,0,0,9.1.2,nutrient
193602,0,0,9.1.2,organic
193602,0,0,9.2.1,organic
193602,0,0,9.2.2,organic
193602,0,0,9.3.1,nutrient
193602,0,0,9.3.3,organic
193813,0,0,1.1,direct_human
193813,0,0,1.2,direct_human
193813,0,0,1.3,direct_human
193813,0,0,2.4.1,nutrient
193813,0,0,2.4.2,nutrient
193813,0,0,9.1.1,nutrient
193813,0,0,9.1.2,nutrient
193813,0,0,9.1.2,organic
193813,0,0,9.2.1,organic
193813,0,0,9.2.2,organic
193813,0,0,9.3.1,nutrient
193813,0,0,9.3.3,organic
193662,0,0,1.1,direct_human
193662,0,0,1.2,direct_human
193662,0,0,1.3,direct_human
193662,0,0,9.1.1,nutrient
193662,0,0,9.1.2,nutrient
193662,0,0,9.1.2,organic
193662,0,0,9.2.1,organic
193662,0,0,9.2.2,organic
193662,0,0,9.3.1,nutrient
193662,0,0,9.3.3,organic
176683,NA,1,1.1,direct_human
176683,NA,1,1.2,direct_human
176683,NA,1,1.3,direct_human
84189617,0.2,1,1.1,direct_human
84189617,0.2,1,1.2,direct_human
84189617,0.2,1,1.3,direct_human
84191235,0,0,1.1,direct_human
84191235,0,0,1.2,direct_human
8005,0.8,0,1.3,direct_human
8005,0.8,1,6.1,direct_human
8005,0.8,2,9.2.1,organic
6494,0.4,1,1.2,direct_human
6494,0.4,1,1.3,direct_human
46967807,0.8,1,1.3,direct_human
83776383,0.6,1,1.1,direct_human
83776383,0.6,1,1.3,direct_human
84126444,0.8,1,1.1,direct_human
84126444,0.8,1,1.3,direct_human
84127873,0.8,1,1.1,direct_human
84127873,0.8,1,1.3,direct_human
84131194,0,1,1.1,direct_human
84131194,0,1,1.2,direct_human
84131194,0,1,1.3,direct_human
84131194,0,1,6.1,direct_human
3897,0.4,1,1.1,direct_human
3897,0.4,1,1.2,direct_human
3897,0.4,1,1.3,direct_human
3897,0.4,1,6.1,direct_human
3897,0.4,1,6.3,direct_human
3897,0.4,1,9.6.1,light
83644804,0,1,1.1,direct_human
83644804,0,1,1.2,direct_human
83644804,0,1,1.3,direct_human
83644804,0,1,6.1,direct_human
83644804,0,1,6.3,direct_human
176709,0,1,1.1,direct_human
176709,0,1,1.2,direct_human
176709,0,1,1.3,direct_human
46967827,0.6,1,1.3,direct_human
83652278,0,1,1.2,direct_human
83652278,0,1,1.3,direct_human
84156809,0.8,1,1.1,direct_human
84156809,0.8,1,1.2,direct_human
176738,0,0,9.2.1,organic
4615,0.6,1,1.3,direct_human
11534,0.4,1,1.1,direct_human
11534,0.4,1,1.2,direct_human
11534,0.4,1,1.3,direct_human
11534,0.4,0,2.4.1,nutrient
11534,0.4,0,2.4.2,nutrient
11534,0.4,1,6.1,direct_human
11534,0.4,0,6.3,direct_human
11534,0.4,1,9.1.1,nutrient
11534,0.4,1,9.6.1,light
176703,0,0,1.1,direct_human
176703,0,0,1.2,direct_human
176703,0,0,1.3,direct_human
170243,0,0,1.1,direct_human
170243,0,0,1.3,direct_human
170249,0,0,1.1,direct_human
170249,0,0,1.3,direct_human
170156,0,0,1.1,direct_human
170156,0,0,1.2,direct_human
170156,0,0,1.3,direct_human
170258,0,0,1.2,direct_human
170258,0,0,6.1,direct_human
170258,0,0,6.3,direct_human
170189,0,0,1.1,direct_human
170189,0,0,1.2,direct_human
170189,0,0,1.3,direct_human
170253,0,0,2.4.3,nutrient
170167,0,0,2.4.1,nutrient
170167,0,0,2.4.2,nutrient
170167,0,0,9.1.2,nutrient
170167,0,0,9.1.2,organic
170250,0,0,1.1,direct_human
170250,0,0,1.2,direct_human
170250,0,0,1.3,direct_human
170198,0,1,9.1.1,nutrient
170198,0,1,9.1.2,nutrient
170198,0,1,9.1.2,organic
170264,0,0,1.2,direct_human
170264,0,0,1.3,direct_human
170190,0,0,1.1,direct_human
170190,0,0,1.2,direct_human
170181,0,0,6.3,direct_human
170199,0.4,0,1.3,direct_human
170203,0,0,6.1,direct_human
170245,0.4,0,6.1,direct_human
170245,0.4,0,9.1.1,nutrient
170153,0,0,9.3.1,nutrient
170252,0,0,9.3.1,nutrient
170230,NA,0,9.2.2,organic
170257,0,0,6.1,direct_human
170239,0,0,1.2,direct_human
170225,0.4,0,1.2,direct_human
170225,0.4,0,9.1.1,nutrient
170256,0.6,0,1.3,direct_human
170256,0.6,0,6.1,direct_human
180516,0,0,1.1,direct_human
180516,0,0,1.2,direct_human
180516,0,0,1.3,direct_human
180492,0,0,9.3.3,organic
180254,0,0,1.1,direct_human
180254,0,0,1.2,direct_human
180254,0,0,1.3,direct_human
180498,0,0,1.1,direct_human
180498,0,0,1.2,direct_human
180498,0,0,1.3,direct_human
180353,0,0,1.1,direct_human
180353,0,0,1.2,direct_human
180353,0,0,1.3,direct_human
180373,0.6,1,2.4.2,nutrient
180373,0.6,1,9.1.1,nutrient
180373,0.6,1,9.1.2,nutrient
180373,0.6,1,9.1.2,organic
