stressor,impact_km2,coastal_km2,iucn_sid
cum_climate,1194933.652,1197451.233,132901
art_fish,724033.173,1197451.233,132901
cum_fishing,724033.173,1197451.233,132901
direct_human,253968.395,1197451.233,132901
cum_land-based,253968.395,1197451.233,132901
shipping,788772.492,1197451.233,132901
cum_ocean,788772.492,1197451.233,132901
art_fish,1867679.06,3449199.082,132904
direct_human,456946.805,3449199.082,132904
oa,3232814.526,3449199.082,132904
shipping,2221570.921,3449199.082,132904
sst,3151880.772,3449199.082,132904
cum_all,3421944.925,3449199.082,132904
oa,3232814.526,3449199.082,132904
sst,3151880.772,3449199.082,132904
cum_climate,3388037.471,3449199.082,132904
art_fish,1867679.06,3449199.082,132904
cum_fishing,1867679.06,3449199.082,132904
direct_human,456946.805,3449199.082,132904
cum_land-based,456946.805,3449199.082,132904
shipping,2221570.921,3449199.082,132904
cum_ocean,2221570.921,3449199.082,132904
art_fish,2476482.427,5889324.586,132905
direct_human,501273.014,5889324.586,132905
oa,4157450.866,5889324.586,132905
shipping,4152608.69,5889324.586,132905
sst,4897274.159,5889324.586,132905
cum_all,5686360.148,5889324.586,132905
oa,4157450.866,5889324.586,132905
sst,4897274.159,5889324.586,132905
cum_climate,5180439.694,5889324.586,132905
art_fish,2476482.427,5889324.586,132905
cum_fishing,2476482.427,5889324.586,132905
direct_human,501273.014,5889324.586,132905
cum_land-based,501273.014,5889324.586,132905
shipping,4152608.69,5889324.586,132905
cum_ocean,4152608.69,5889324.586,132905
art_fish,1608704.318,2633900.724,132907
direct_human,385875.544,2633900.724,132907
oa,2522884.353,2633900.724,132907
shipping,1943754.921,2633900.724,132907
sst,2411064.592,2633900.724,132907
cum_all,2632582.989,2633900.724,132907
oa,2522884.353,2633900.724,132907
sst,2411064.592,2633900.724,132907
cum_climate,2615039.381,2633900.724,132907
art_fish,1608704.318,2633900.724,132907
cum_fishing,1608704.318,2633900.724,132907
direct_human,385875.544,2633900.724,132907
cum_land-based,385875.544,2633900.724,132907
shipping,1943754.921,2633900.724,132907
cum_ocean,1943754.921,2633900.724,132907
art_fish,1854501.706,3433381.017,132909
direct_human,392411.826,3433381.017,132909
oa,2650655.787,3433381.017,132909
shipping,2389724.963,3433381.017,132909
sst,3215743.347,3433381.017,132909
cum_all,3414619.224,3433381.017,132909
oa,2650655.787,3433381.017,132909
sst,3215743.347,3433381.017,132909
cum_climate,3340111.722,3433381.017,132909
art_fish,1854501.706,3433381.017,132909
cum_fishing,1854501.706,3433381.017,132909
direct_human,392411.826,3433381.017,132909
cum_land-based,392411.826,3433381.017,132909
shipping,2389724.963,3433381.017,132909
cum_ocean,2389724.963,3433381.017,132909
art_fish,3220476.366,7277728.692,132910
direct_human,634040.315,7277728.692,132910
oa,5012749.349,7277728.692,132910
shipping,5220126.322,7277728.692,132910
sst,6193824.51,7277728.692,132910
cum_all,7069166.717,7277728.692,132910
oa,5012749.349,7277728.692,132910
sst,6193824.51,7277728.692,132910
cum_climate,6551311.545,7277728.692,132910
art_fish,3220476.366,7277728.692,132910
cum_fishing,3220476.366,7277728.692,132910
direct_human,634040.315,7277728.692,132910
cum_land-based,634040.315,7277728.692,132910
shipping,5220126.322,7277728.692,132910
cum_ocean,5220126.322,7277728.692,132910
art_fish,474957.602,718790.175,132913
direct_human,81529.312,718790.175,132913
oa,666373.298,718790.175,132913
shipping,324286.04,718790.175,132913
sst,663769.264,718790.175,132913
cum_all,718790.175,718790.175,132913
oa,666373.298,718790.175,132913
sst,663769.264,718790.175,132913
cum_climate,718650.455,718790.175,132913
art_fish,474957.602,718790.175,132913
cum_fishing,474957.602,718790.175,132913
direct_human,81529.312,718790.175,132913
cum_land-based,81529.312,718790.175,132913
shipping,324286.04,718790.175,132913
cum_ocean,324286.04,718790.175,132913
art_fish,187062.541,454924.356,132918
direct_human,74414.065,454924.356,132918
oa,388491.803,454924.356,132918
shipping,228111.44,454924.356,132918
sst,431108.187,454924.356,132918
cum_all,453900.906,454924.356,132918
oa,388491.803,454924.356,132918
sst,431108.187,454924.356,132918
cum_climate,448549.625,454924.356,132918
art_fish,187062.541,454924.356,132918
cum_fishing,187062.541,454924.356,132918
direct_human,74414.065,454924.356,132918
cum_land-based,74414.065,454924.356,132918
shipping,228111.44,454924.356,132918
cum_ocean,228111.44,454924.356,132918
art_fish,1460073.544,2661302.46,132920
direct_human,308781.473,2661302.46,132920
oa,2050782.282,2661302.46,132920
shipping,2019361.846,2661302.46,132920
sst,2520695.114,2661302.46,132920
cum_all,2652910.52,2661302.46,132920
oa,2050782.282,2661302.46,132920
sst,2520695.114,2661302.46,132920
cum_climate,2619084.278,2661302.46,132920
art_fish,1460073.544,2661302.46,132920
cum_fishing,1460073.544,2661302.46,132920
direct_human,308781.473,2661302.46,132920
cum_land-based,308781.473,2661302.46,132920
shipping,2019361.846,2661302.46,132920
cum_ocean,2019361.846,2661302.46,132920
art_fish,231495.287,405564.729,132921
direct_human,36612.785,405564.729,132921
oa,332199.439,405564.729,132921
shipping,368369.486,405564.729,132921
sst,351341.969,405564.729,132921
cum_all,404402.432,405564.729,132921
oa,332199.439,405564.729,132921
sst,351341.969,405564.729,132921
cum_climate,395292.68,405564.729,132921
art_fish,231495.287,405564.729,132921
cum_fishing,231495.287,405564.729,132921
direct_human,36612.785,405564.729,132921
cum_land-based,36612.785,405564.729,132921
shipping,368369.486,405564.729,132921
cum_ocean,368369.486,405564.729,132921
art_fish,742441.299,1467650.741,132924
direct_human,297699.921,1467650.741,132924
oa,1349834.366,1467650.741,132924
shipping,892970.521,1467650.741,132924
sst,1415395.415,1467650.741,132924
cum_all,1466732.954,1467650.741,132924
oa,1349834.366,1467650.741,132924
sst,1415395.415,1467650.741,132924
cum_climate,1461537.112,1467650.741,132924
art_fish,742441.299,1467650.741,132924
cum_fishing,742441.299,1467650.741,132924
direct_human,297699.921,1467650.741,132924
cum_land-based,297699.921,1467650.741,132924
shipping,892970.521,1467650.741,132924
cum_ocean,892970.521,1467650.741,132924
art_fish,1631731.941,3329189.974,132927
direct_human,372499.962,3329189.974,132927
oa,2570630.213,3329189.974,132927
shipping,2434420.557,3329189.974,132927
sst,3064983.587,3329189.974,132927
cum_all,3311497.914,3329189.974,132927
oa,2570630.213,3329189.974,132927
sst,3064983.587,3329189.974,132927
cum_climate,3229411.468,3329189.974,132927
art_fish,1631731.941,3329189.974,132927
cum_fishing,1631731.941,3329189.974,132927
direct_human,372499.962,3329189.974,132927
cum_land-based,372499.962,3329189.974,132927
shipping,2434420.557,3329189.974,132927
cum_ocean,2434420.557,3329189.974,132927
art_fish,2760073.235,6454761.446,132928
direct_human,576468.638,6454761.446,132928
oa,4732147.678,6454761.446,132928
shipping,4516997.899,6454761.446,132928
sst,5421118.959,6454761.446,132928
cum_all,6251797.009,6454761.446,132928
oa,4732147.678,6454761.446,132928
sst,5421118.959,6454761.446,132928
cum_climate,5746767.271,6454761.446,132928
art_fish,2760073.235,6454761.446,132928
cum_fishing,2760073.235,6454761.446,132928
direct_human,576468.638,6454761.446,132928
cum_land-based,576468.638,6454761.446,132928
shipping,4516997.899,6454761.446,132928
cum_ocean,4516997.899,6454761.446,132928
art_fish,1887088.805,2795563.893,132929
direct_human,389675.058,2795563.893,132929
oa,2554444.51,2795563.893,132929
shipping,1980252.437,2795563.893,132929
sst,2682469.186,2795563.893,132929
cum_all,2794856.56,2795563.893,132929
oa,2554444.51,2795563.893,132929
sst,2682469.186,2795563.893,132929
cum_climate,2791970.466,2795563.893,132929
art_fish,1887088.805,2795563.893,132929
cum_fishing,1887088.805,2795563.893,132929
direct_human,389675.058,2795563.893,132929
cum_land-based,389675.058,2795563.893,132929
shipping,1980252.437,2795563.893,132929
cum_ocean,1980252.437,2795563.893,132929
art_fish,1506086,2115006.383,132930
direct_human,322471.425,2115006.383,132930
oa,2032978.445,2115006.383,132930
shipping,1544286.355,2115006.383,132930
sst,1985435.18,2115006.383,132930
cum_all,2115006.383,2115006.383,132930
oa,2032978.445,2115006.383,132930
sst,1985435.18,2115006.383,132930
cum_climate,2113986.426,2115006.383,132930
art_fish,1506086,2115006.383,132930
cum_fishing,1506086,2115006.383,132930
direct_human,322471.425,2115006.383,132930
cum_land-based,322471.425,2115006.383,132930
shipping,1544286.355,2115006.383,132930
cum_ocean,1544286.355,2115006.383,132930
art_fish,2432305.544,5665196.916,132931
direct_human,469477.08,5665196.916,132931
oa,3989281.106,5665196.916,132931
shipping,4208241.751,5665196.916,132931
sst,4680980.422,5665196.916,132931
cum_all,5462232.479,5665196.916,132931
oa,3989281.106,5665196.916,132931
sst,4680980.422,5665196.916,132931
cum_climate,4957202.74,5665196.916,132931
art_fish,2432305.544,5665196.916,132931
cum_fishing,2432305.544,5665196.916,132931
direct_human,469477.08,5665196.916,132931
cum_land-based,469477.08,5665196.916,132931
shipping,4208241.751,5665196.916,132931
cum_ocean,4208241.751,5665196.916,132931
art_fish,1715383.252,2714589.969,132932
direct_human,389563.282,2714589.969,132932
oa,2571433.603,2714589.969,132932
shipping,1787623.795,2714589.969,132932
sst,2590460.865,2714589.969,132932
cum_all,2710189.658,2714589.969,132932
oa,2571433.603,2714589.969,132932
sst,2590460.865,2714589.969,132932
cum_climate,2701789.859,2714589.969,132932
art_fish,1715383.252,2714589.969,132932
cum_fishing,1715383.252,2714589.969,132932
direct_human,389563.282,2714589.969,132932
cum_land-based,389563.282,2714589.969,132932
shipping,1787623.795,2714589.969,132932
cum_ocean,1787623.795,2714589.969,132932
art_fish,1196260.993,2632170.814,132933
direct_human,381017.65,2632170.814,132933
oa,2429545.198,2632170.814,132933
shipping,1632764.997,2632170.814,132933
sst,2334926.731,2632170.814,132933
cum_all,2606236.14,2632170.814,132933
oa,2429545.198,2632170.814,132933
sst,2334926.731,2632170.814,132933
cum_climate,2572802.861,2632170.814,132933
art_fish,1196260.993,2632170.814,132933
cum_fishing,1196260.993,2632170.814,132933
direct_human,381017.65,2632170.814,132933
cum_land-based,381017.65,2632170.814,132933
shipping,1632764.997,2632170.814,132933
cum_ocean,1632764.997,2632170.814,132933
art_fish,1652780.778,2481371.758,132935
direct_human,370386.695,2481371.758,132935
oa,2329342.292,2481371.758,132935
shipping,1708434.796,2481371.758,132935
sst,2367857.017,2481371.758,132935
cum_all,2480218.194,2481371.758,132935
oa,2329342.292,2481371.758,132935
sst,2367857.017,2481371.758,132935
cum_climate,2473776.223,2481371.758,132935
art_fish,1652780.778,2481371.758,132935
cum_fishing,1652780.778,2481371.758,132935
direct_human,370386.695,2481371.758,132935
cum_land-based,370386.695,2481371.758,132935
shipping,1708434.796,2481371.758,132935
cum_ocean,1708434.796,2481371.758,132935
art_fish,2603048.774,6260684.955,132940
direct_human,529845.78,6260684.955,132940
oa,4306483.336,6260684.955,132940
shipping,4459302.221,6260684.955,132940
sst,5247223.293,6260684.955,132940
cum_all,6056095.398,6260684.955,132940
oa,4306483.336,6260684.955,132940
sst,5247223.293,6260684.955,132940
cum_climate,5546922.085,6260684.955,132940
art_fish,2603048.774,6260684.955,132940
cum_fishing,2603048.774,6260684.955,132940
direct_human,529845.78,6260684.955,132940
cum_land-based,529845.78,6260684.955,132940
shipping,4459302.221,6260684.955,132940
cum_ocean,4459302.221,6260684.955,132940
direct_human,3947.967,32602.818,132942
oa,32602.818,32602.818,132942
shipping,32602.818,32602.818,132942
sst,11907.648,32602.818,132942
cum_all,32602.818,32602.818,132942
oa,32602.818,32602.818,132942
sst,11907.648,32602.818,132942
cum_climate,32602.818,32602.818,132942
cum_fishing,0,32602.818,132942
direct_human,3947.967,32602.818,132942
cum_land-based,3947.967,32602.818,132942
shipping,32602.818,32602.818,132942
cum_ocean,32602.818,32602.818,132942
art_fish,21657.492,68925.683,132943
direct_human,8152.669,68925.683,132943
oa,68925.683,68925.683,132943
shipping,42464.439,68925.683,132943
sst,68303.929,68925.683,132943
cum_all,68925.683,68925.683,132943
oa,68925.683,68925.683,132943
sst,68303.929,68925.683,132943
cum_climate,68925.683,68925.683,132943
art_fish,21657.492,68925.683,132943
cum_fishing,21657.492,68925.683,132943
direct_human,8152.669,68925.683,132943
cum_land-based,8152.669,68925.683,132943
shipping,42464.439,68925.683,132943
cum_ocean,42464.439,68925.683,132943
art_fish,2389021.996,5814854.633,132944
direct_human,482577.588,5814854.633,132944
oa,3906075.153,5814854.633,132944
shipping,4255578.928,5814854.633,132944
sst,4843283.684,5814854.633,132944
cum_all,5610265.076,5814854.633,132944
oa,3906075.153,5814854.633,132944
sst,4843283.684,5814854.633,132944
cum_climate,5101091.763,5814854.633,132944
art_fish,2389021.996,5814854.633,132944
cum_fishing,2389021.996,5814854.633,132944
direct_human,482577.588,5814854.633,132944
cum_land-based,482577.588,5814854.633,132944
shipping,4255578.928,5814854.633,132944
cum_ocean,4255578.928,5814854.633,132944
art_fish,2125754.354,5607448.843,132948
direct_human,529047.628,5607448.843,132948
oa,3617210.784,5607448.843,132948
shipping,3872533.59,5607448.843,132948
sst,4578266.92,5607448.843,132948
cum_all,5402859.286,5607448.843,132948
oa,3617210.784,5607448.843,132948
sst,4578266.92,5607448.843,132948
cum_climate,4893575.943,5607448.843,132948
art_fish,2125754.354,5607448.843,132948
cum_fishing,2125754.354,5607448.843,132948
direct_human,529047.628,5607448.843,132948
cum_land-based,529047.628,5607448.843,132948
shipping,3872533.59,5607448.843,132948
cum_ocean,3872533.59,5607448.843,132948
art_fish,2289334.308,4274664.698,132956
direct_human,485473.288,4274664.698,132956
oa,4049207.067,4274664.698,132956
shipping,3044304.136,4274664.698,132956
sst,3931844.783,4274664.698,132956
cum_all,4248519.57,4274664.698,132956
oa,4049207.067,4274664.698,132956
sst,3931844.783,4274664.698,132956
cum_climate,4210263.327,4274664.698,132956
art_fish,2289334.308,4274664.698,132956
cum_fishing,2289334.308,4274664.698,132956
direct_human,485473.288,4274664.698,132956
cum_land-based,485473.288,4274664.698,132956
shipping,3044304.136,4274664.698,132956
cum_ocean,3044304.136,4274664.698,132956
art_fish,2089275.176,5045986.146,132957
direct_human,375476.001,5045986.146,132957
oa,3428134.526,5045986.146,132957
shipping,3890312.103,5045986.146,132957
sst,4108803.812,5045986.146,132957
cum_all,4843971.806,5045986.146,132957
oa,3428134.526,5045986.146,132957
sst,4108803.812,5045986.146,132957
cum_climate,4352606.695,5045986.146,132957
art_fish,2089275.176,5045986.146,132957
cum_fishing,2089275.176,5045986.146,132957
direct_human,375476.001,5045986.146,132957
cum_land-based,375476.001,5045986.146,132957
shipping,3890312.103,5045986.146,132957
cum_ocean,3890312.103,5045986.146,132957
art_fish,40876.869,46339.925,132959
direct_human,8667.887,46339.925,132959
oa,46339.925,46339.925,132959
shipping,29852.951,46339.925,132959
sst,44982.894,46339.925,132959
cum_all,46339.925,46339.925,132959
oa,46339.925,46339.925,132959
sst,44982.894,46339.925,132959
cum_climate,46339.925,46339.925,132959
art_fish,40876.869,46339.925,132959
cum_fishing,40876.869,46339.925,132959
direct_human,8667.887,46339.925,132959
cum_land-based,8667.887,46339.925,132959
shipping,29852.951,46339.925,132959
cum_ocean,29852.951,46339.925,132959
art_fish,105982.08,155808.022,132964
direct_human,32161.826,155808.022,132964
oa,155808.022,155808.022,132964
shipping,116841.827,155808.022,132964
sst,152802.293,155808.022,132964
cum_all,155808.022,155808.022,132964
oa,155808.022,155808.022,132964
sst,152802.293,155808.022,132964
cum_climate,155808.022,155808.022,132964
art_fish,105982.08,155808.022,132964
cum_fishing,105982.08,155808.022,132964
direct_human,32161.826,155808.022,132964
cum_land-based,32161.826,155808.022,132964
shipping,116841.827,155808.022,132964
cum_ocean,116841.827,155808.022,132964
art_fish,2065905.239,3580345.629,132967
direct_human,438499.382,3580345.629,132967
oa,3425910.357,3580345.629,132967
shipping,2632741.92,3580345.629,132967
sst,3397432.776,3580345.629,132967
cum_all,3579192.065,3580345.629,132967
oa,3425910.357,3580345.629,132967
sst,3397432.776,3580345.629,132967
cum_climate,3572750.094,3580345.629,132967
art_fish,2065905.239,3580345.629,132967
cum_fishing,2065905.239,3580345.629,132967
direct_human,438499.382,3580345.629,132967
cum_land-based,438499.382,3580345.629,132967
shipping,2632741.92,3580345.629,132967
cum_ocean,2632741.92,3580345.629,132967
art_fish,82786.793,232131.886,132968
direct_human,61605.222,232131.886,132968
oa,221597.862,232131.886,132968
shipping,125946.339,232131.886,132968
sst,225827.889,232131.886,132968
cum_all,232058.533,232131.886,132968
oa,221597.862,232131.886,132968
sst,225827.889,232131.886,132968
cum_climate,232058.533,232131.886,132968
art_fish,82786.793,232131.886,132968
cum_fishing,82786.793,232131.886,132968
direct_human,61605.222,232131.886,132968
cum_land-based,61605.222,232131.886,132968
shipping,125946.339,232131.886,132968
cum_ocean,125946.339,232131.886,132968
art_fish,2660416.111,6207491.758,132969
direct_human,538416.736,6207491.758,132969
oa,4297842.52,6207491.758,132969
shipping,4445171.277,6207491.758,132969
sst,5176007.073,6207491.758,132969
cum_all,6002902.201,6207491.758,132969
oa,4297842.52,6207491.758,132969
sst,5176007.073,6207491.758,132969
cum_climate,5493728.888,6207491.758,132969
art_fish,2660416.111,6207491.758,132969
