iucn_sid,sens,stressor,code,score_num,category
161675,FALSE,pel_lb,NA,NA,fishing
161676,FALSE,art_fish,NA,NA,fishing
161676,FALSE,dem_dest,5.4.4,NA,fishing
161676,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161676,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161676,FALSE,pel_hb,NA,NA,fishing
161676,FALSE,pel_lb,NA,NA,fishing
161677,TRUE,art_fish,5.4.3,NA,fishing
161677,TRUE,dem_dest,5.4.4,3,fishing
161677,TRUE,dem_nondest_hb,5.4.4,3,fishing
161677,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161677,FALSE,pel_hb,NA,NA,fishing
161677,FALSE,pel_lb,NA,NA,fishing
161678,FALSE,art_fish,NA,NA,fishing
161678,FALSE,dem_dest,5.4.4,NA,fishing
161678,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161678,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161678,FALSE,pel_hb,NA,NA,fishing
161678,FALSE,pel_lb,NA,NA,fishing
161679,TRUE,art_fish,5.4.3,NA,fishing
161679,TRUE,dem_dest,5.4.4,3,fishing
161679,TRUE,dem_nondest_hb,5.4.4,3,fishing
161679,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161679,TRUE,pel_hb,5.4.4,3,fishing
161679,FALSE,pel_lb,5.4.4,NA,fishing
161680,FALSE,art_fish,NA,NA,fishing
161680,FALSE,dem_dest,5.4.4,NA,fishing
161680,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161680,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161680,FALSE,pel_hb,NA,NA,fishing
161680,FALSE,pel_lb,NA,NA,fishing
161682,FALSE,art_fish,NA,NA,fishing
161682,TRUE,dem_dest,5.4.4,3,fishing
161682,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161682,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161682,FALSE,pel_hb,NA,NA,fishing
161682,FALSE,pel_lb,NA,NA,fishing
161685,FALSE,art_fish,NA,NA,fishing
161685,TRUE,dem_dest,5.4.4,3,fishing
161685,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161685,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161685,FALSE,pel_hb,NA,NA,fishing
161685,FALSE,pel_lb,NA,NA,fishing
161686,FALSE,art_fish,NA,NA,fishing
161686,FALSE,dem_dest,5.4.4,NA,fishing
161686,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161686,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161686,FALSE,pel_hb,NA,NA,fishing
161686,FALSE,pel_lb,NA,NA,fishing
161688,FALSE,art_fish,NA,NA,fishing
161688,FALSE,dem_dest,5.4.4,NA,fishing
161688,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161688,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161688,FALSE,pel_hb,NA,NA,fishing
161688,FALSE,pel_lb,NA,NA,fishing
161689,TRUE,art_fish,5.4.3,NA,fishing
161689,FALSE,dem_dest,5.4.4,NA,fishing
161689,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161689,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161689,FALSE,pel_hb,NA,NA,fishing
161689,FALSE,pel_lb,NA,NA,fishing
161690,FALSE,art_fish,5.4.3,NA,fishing
161690,FALSE,dem_dest,5.4.4,NA,fishing
161690,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161690,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161690,FALSE,pel_hb,NA,NA,fishing
161690,FALSE,pel_lb,NA,NA,fishing
161691,TRUE,art_fish,5.4.3,NA,fishing
161691,TRUE,dem_dest,5.4.4,3,fishing
161691,TRUE,dem_nondest_hb,5.4.4,3,fishing
161691,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161691,FALSE,pel_hb,NA,NA,fishing
161691,FALSE,pel_lb,NA,NA,fishing
161692,FALSE,art_fish,5.4.1,NA,fishing
161692,FALSE,art_fish,5.4.3,NA,fishing
161692,FALSE,dem_dest,5.4.2,NA,fishing
161692,FALSE,dem_dest,5.4.4,NA,fishing
161692,FALSE,dem_nondest_hb,5.4.2,NA,fishing
161692,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161692,FALSE,dem_nondest_lb,5.4.2,NA,fishing
161692,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161692,FALSE,pel_hb,NA,NA,fishing
161692,FALSE,pel_lb,NA,NA,fishing
161693,FALSE,art_fish,NA,NA,fishing
161693,FALSE,dem_dest,5.4.4,NA,fishing
161693,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161693,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161693,FALSE,pel_hb,NA,NA,fishing
161693,FALSE,pel_lb,NA,NA,fishing
161694,FALSE,art_fish,NA,NA,fishing
161694,FALSE,dem_dest,5.4.4,NA,fishing
161694,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161694,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161694,FALSE,pel_hb,5.4.4,NA,fishing
161694,FALSE,pel_lb,5.4.4,NA,fishing
161695,TRUE,art_fish,5.4.3,NA,fishing
161695,TRUE,dem_dest,5.4.4,3,fishing
161695,TRUE,dem_nondest_hb,5.4.4,3,fishing
161695,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161695,TRUE,pel_hb,5.4.4,3,fishing
161695,FALSE,pel_lb,5.4.4,NA,fishing
161696,TRUE,art_fish,5.4.1,NA,fishing
161696,TRUE,art_fish,5.4.3,NA,fishing
161696,TRUE,dem_dest,5.4.2,6,fishing
161696,TRUE,dem_dest,5.4.4,6,fishing
161696,FALSE,dem_nondest_hb,NA,NA,fishing
161696,FALSE,dem_nondest_lb,NA,NA,fishing
161696,TRUE,pel_hb,5.4.2,6,fishing
161696,TRUE,pel_hb,5.4.4,6,fishing
161696,TRUE,pel_lb,5.4.2,6,fishing
161696,TRUE,pel_lb,5.4.4,6,fishing
161697,FALSE,art_fish,5.4.1,NA,fishing
161697,FALSE,art_fish,5.4.3,NA,fishing
161697,FALSE,dem_dest,5.4.4,NA,fishing
161697,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161697,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161697,FALSE,pel_hb,NA,NA,fishing
161697,FALSE,pel_lb,NA,NA,fishing
161700,FALSE,art_fish,NA,NA,fishing
161700,FALSE,dem_dest,5.4.4,NA,fishing
161700,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161700,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161700,FALSE,pel_hb,NA,NA,fishing
161700,FALSE,pel_lb,NA,NA,fishing
161701,FALSE,art_fish,NA,NA,fishing
161701,TRUE,dem_dest,5.4.4,3,fishing
161701,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161701,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161701,FALSE,pel_hb,NA,NA,fishing
161701,FALSE,pel_lb,NA,NA,fishing
161703,FALSE,art_fish,5.4.3,NA,fishing
161703,FALSE,dem_dest,NA,NA,fishing
161703,FALSE,dem_nondest_hb,NA,NA,fishing
161703,FALSE,dem_nondest_lb,NA,NA,fishing
161703,FALSE,pel_hb,NA,NA,fishing
161703,FALSE,pel_lb,NA,NA,fishing
161704,FALSE,art_fish,NA,NA,fishing
161704,FALSE,dem_dest,5.4.4,NA,fishing
161704,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161704,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161704,FALSE,pel_hb,NA,NA,fishing
161704,FALSE,pel_lb,NA,NA,fishing
161705,FALSE,art_fish,NA,NA,fishing
161705,FALSE,dem_dest,5.4.4,NA,fishing
161705,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161705,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161705,FALSE,pel_hb,5.4.4,NA,fishing
161705,FALSE,pel_lb,5.4.4,NA,fishing
161706,FALSE,art_fish,NA,NA,fishing
161706,TRUE,dem_dest,5.4.4,3,fishing
161706,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161706,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161706,FALSE,pel_hb,NA,NA,fishing
161706,FALSE,pel_lb,NA,NA,fishing
161707,TRUE,art_fish,5.4.3,NA,fishing
161707,TRUE,dem_dest,5.4.4,3,fishing
161707,FALSE,dem_nondest_hb,NA,NA,fishing
161707,FALSE,dem_nondest_lb,NA,NA,fishing
161707,TRUE,pel_hb,5.4.4,3,fishing
161707,TRUE,pel_lb,5.4.4,3,fishing
161708,FALSE,art_fish,NA,NA,fishing
161708,FALSE,dem_dest,5.4.4,NA,fishing
161708,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161708,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161708,FALSE,pel_hb,NA,NA,fishing
161708,FALSE,pel_lb,NA,NA,fishing
161709,FALSE,art_fish,5.4.1,NA,fishing
161709,FALSE,art_fish,5.4.3,NA,fishing
161709,FALSE,dem_dest,5.4.4,NA,fishing
161709,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161709,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161709,FALSE,pel_hb,NA,NA,fishing
161709,FALSE,pel_lb,NA,NA,fishing
161710,FALSE,art_fish,5.4.3,NA,fishing
161710,FALSE,dem_dest,5.4.4,NA,fishing
161710,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161710,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161710,FALSE,pel_hb,NA,NA,fishing
161710,FALSE,pel_lb,NA,NA,fishing
161711,FALSE,art_fish,NA,NA,fishing
161711,TRUE,dem_dest,5.4.4,3,fishing
161711,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161711,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161711,FALSE,pel_hb,NA,NA,fishing
161711,FALSE,pel_lb,NA,NA,fishing
161712,FALSE,art_fish,NA,NA,fishing
161712,TRUE,dem_dest,5.4.4,3,fishing
161712,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161712,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161712,FALSE,pel_hb,NA,NA,fishing
161712,FALSE,pel_lb,NA,NA,fishing
161713,TRUE,art_fish,5.4.3,NA,fishing
161713,TRUE,dem_dest,5.4.4,3,fishing
161713,TRUE,dem_nondest_hb,5.4.4,3,fishing
161713,TRUE,dem_nondest_lb,5.4.4,3,fishing
161713,TRUE,pel_hb,5.4.4,3,fishing
161713,TRUE,pel_lb,5.4.4,3,fishing
161714,FALSE,art_fish,NA,NA,fishing
161714,FALSE,dem_dest,5.4.4,NA,fishing
161714,TRUE,dem_nondest_hb,5.4.4,3,fishing
161714,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161714,FALSE,pel_hb,NA,NA,fishing
161714,FALSE,pel_lb,NA,NA,fishing
161715,TRUE,art_fish,5.4.1,NA,fishing
161715,TRUE,art_fish,5.4.3,NA,fishing
161715,TRUE,dem_dest,5.4.4,3,fishing
161715,TRUE,dem_nondest_hb,5.4.4,3,fishing
161715,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161715,FALSE,pel_hb,NA,NA,fishing
161715,FALSE,pel_lb,NA,NA,fishing
161716,TRUE,art_fish,5.4.1,NA,fishing
161716,TRUE,art_fish,5.4.3,NA,fishing
161716,TRUE,dem_dest,5.4.4,3,fishing
161716,TRUE,dem_nondest_hb,5.4.4,3,fishing
161716,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161716,FALSE,pel_hb,NA,NA,fishing
161716,FALSE,pel_lb,NA,NA,fishing
161717,TRUE,art_fish,5.4.3,NA,fishing
161717,TRUE,dem_dest,5.4.4,3,fishing
161717,TRUE,dem_nondest_hb,5.4.4,3,fishing
161717,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161717,FALSE,pel_hb,NA,NA,fishing
161717,FALSE,pel_lb,NA,NA,fishing
161718,FALSE,art_fish,NA,NA,fishing
161718,FALSE,dem_dest,5.4.4,NA,fishing
161718,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161718,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161718,FALSE,pel_hb,NA,NA,fishing
161718,FALSE,pel_lb,NA,NA,fishing
161720,TRUE,art_fish,5.4.1,NA,fishing
161720,TRUE,art_fish,5.4.3,NA,fishing
161720,TRUE,dem_dest,5.4.2,6,fishing
161720,FALSE,dem_nondest_hb,5.4.2,NA,fishing
161720,TRUE,dem_nondest_lb,5.4.2,6,fishing
161720,FALSE,pel_hb,NA,NA,fishing
161720,FALSE,pel_lb,NA,NA,fishing
161721,FALSE,art_fish,NA,NA,fishing
161721,FALSE,dem_dest,5.4.4,NA,fishing
161721,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161721,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161721,FALSE,pel_hb,5.4.4,NA,fishing
161721,FALSE,pel_lb,5.4.4,NA,fishing
161722,TRUE,art_fish,5.4.3,NA,fishing
161722,FALSE,dem_dest,NA,NA,fishing
161722,FALSE,dem_nondest_hb,NA,NA,fishing
161722,FALSE,dem_nondest_lb,NA,NA,fishing
161722,FALSE,pel_hb,NA,NA,fishing
161722,FALSE,pel_lb,NA,NA,fishing
161724,TRUE,art_fish,5.4.3,NA,fishing
161724,TRUE,dem_dest,5.4.4,3,fishing
161724,TRUE,dem_nondest_hb,5.4.4,3,fishing
161724,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161724,TRUE,pel_hb,5.4.4,3,fishing
161724,FALSE,pel_lb,5.4.4,NA,fishing
161728,TRUE,art_fish,5.4.3,NA,fishing
161728,FALSE,dem_dest,NA,NA,fishing
161728,FALSE,dem_nondest_hb,NA,NA,fishing
161728,FALSE,dem_nondest_lb,NA,NA,fishing
161728,FALSE,pel_hb,NA,NA,fishing
161728,FALSE,pel_lb,NA,NA,fishing
161729,TRUE,art_fish,5.4.3,NA,fishing
161729,TRUE,dem_dest,5.4.4,3,fishing
161729,TRUE,dem_nondest_hb,5.4.4,3,fishing
161729,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161729,FALSE,pel_hb,NA,NA,fishing
161729,FALSE,pel_lb,NA,NA,fishing
161730,TRUE,art_fish,5.4.3,NA,fishing
161730,FALSE,dem_dest,5.4.4,NA,fishing
161730,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161730,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161730,FALSE,pel_hb,NA,NA,fishing
161730,FALSE,pel_lb,NA,NA,fishing
161731,FALSE,art_fish,5.4.3,NA,fishing
161731,FALSE,dem_dest,5.4.4,NA,fishing
161731,FALSE,dem_nondest_hb,NA,NA,fishing
161731,FALSE,dem_nondest_lb,NA,NA,fishing
161731,FALSE,pel_hb,5.4.4,NA,fishing
161731,FALSE,pel_lb,5.4.4,NA,fishing
161733,FALSE,art_fish,NA,NA,fishing
161733,TRUE,dem_dest,5.4.4,3,fishing
161733,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161733,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161733,FALSE,pel_hb,5.4.4,NA,fishing
161733,FALSE,pel_lb,5.4.4,NA,fishing
161735,FALSE,art_fish,NA,NA,fishing
161735,TRUE,dem_dest,5.4.4,3,fishing
161735,TRUE,dem_nondest_hb,5.4.4,3,fishing
161735,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161735,FALSE,pel_hb,NA,NA,fishing
161735,FALSE,pel_lb,NA,NA,fishing
161736,TRUE,art_fish,5.4.3,NA,fishing
161736,FALSE,dem_dest,NA,NA,fishing
161736,FALSE,dem_nondest_hb,NA,NA,fishing
161736,FALSE,dem_nondest_lb,NA,NA,fishing
161736,FALSE,pel_hb,NA,NA,fishing
161736,FALSE,pel_lb,NA,NA,fishing
161738,FALSE,art_fish,NA,NA,fishing
161738,FALSE,dem_dest,5.4.4,NA,fishing
161738,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161738,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161738,FALSE,pel_hb,NA,NA,fishing
161738,FALSE,pel_lb,NA,NA,fishing
161739,TRUE,art_fish,5.4.3,NA,fishing
161739,TRUE,dem_dest,5.4.4,3,fishing
161739,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161739,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161739,FALSE,pel_hb,NA,NA,fishing
161739,FALSE,pel_lb,NA,NA,fishing
161740,FALSE,art_fish,NA,NA,fishing
161740,FALSE,dem_dest,5.4.4,NA,fishing
161740,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161740,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161740,FALSE,pel_hb,NA,NA,fishing
161740,FALSE,pel_lb,NA,NA,fishing
161741,TRUE,art_fish,5.4.3,NA,fishing
161741,TRUE,dem_dest,5.4.4,3,fishing
161741,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161741,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161741,FALSE,pel_hb,5.4.4,NA,fishing
161741,FALSE,pel_lb,5.4.4,NA,fishing
161742,FALSE,art_fish,NA,NA,fishing
161742,TRUE,dem_dest,5.4.4,3,fishing
161742,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161742,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161742,FALSE,pel_hb,5.4.4,NA,fishing
161742,FALSE,pel_lb,5.4.4,NA,fishing
161743,TRUE,art_fish,5.4.3,NA,fishing
161743,TRUE,dem_dest,5.4.4,3,fishing
161743,TRUE,dem_nondest_hb,5.4.4,3,fishing
161743,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161743,FALSE,pel_hb,NA,NA,fishing
161743,FALSE,pel_lb,NA,NA,fishing
161744,FALSE,art_fish,5.4.3,NA,fishing
161744,FALSE,dem_dest,5.4.2,NA,fishing
161744,FALSE,dem_dest,5.4.4,NA,fishing
161744,FALSE,dem_nondest_hb,5.4.2,NA,fishing
161744,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161744,FALSE,dem_nondest_lb,5.4.2,NA,fishing
161744,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161744,FALSE,pel_hb,NA,NA,fishing
161744,FALSE,pel_lb,NA,NA,fishing
161745,TRUE,art_fish,5.4.3,NA,fishing
161745,TRUE,dem_dest,5.4.4,3,fishing
161745,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161745,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161745,FALSE,pel_hb,5.4.4,NA,fishing
161745,FALSE,pel_lb,5.4.4,NA,fishing
161746,TRUE,art_fish,5.4.3,NA,fishing
161746,TRUE,dem_dest,5.4.4,3,fishing
161746,TRUE,dem_nondest_hb,5.4.4,3,fishing
161746,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161746,TRUE,pel_hb,5.4.4,3,fishing
161746,FALSE,pel_lb,5.4.4,NA,fishing
161747,TRUE,art_fish,5.4.3,NA,fishing
161747,TRUE,dem_dest,5.4.4,3,fishing
161747,FALSE,dem_nondest_hb,5.4.4,NA,fishing
161747,FALSE,dem_nondest_lb,5.4.4,NA,fishing
161747,FALSE,pel_hb,NA,NA,fishing
161747,FALSE,pel_lb,NA,NA,fishing
161748,TRUE,art_fish,5.4.3,NA,fishing
161748,FALSE,dem_dest,NA,NA,fishing
161748,FALSE,dem_nondest_hb,NA,NA,fishing
161748,FALSE,dem_nondest_lb,NA,NA,fishing
161748,FALSE,pel_hb,NA,NA,fishing
161748,FALSE,pel_lb,NA,NA,fishing
161749,TRUE,art_fish,5.4.1,NA,fishing
161749,TRUE,art_fish,5.4.3,NA,fishing
161749,FALSE,dem_dest,5.4.2,NA,fishing
161749,FALSE,dem_dest,5.4.4,NA,fishing
161749,FALSE,dem_nondest_hb,NA,NA,fishing
161749,FALSE,dem_nondest_lb,NA,NA,fishing
161749,TRUE,pel_hb,5.4.2,3,fishing
161749,TRUE,pel_hb,5.4.4,3,fishing
161749,FALSE,pel_lb,5.4.2,NA,fishing
161749,FALSE,pel_lb,5.4.4,NA,fishing
161750,TRUE,art_fish,5.4.1,NA,fishing
161750,TRUE,art_fish,5.4.3,NA,fishing
161750,FALSE,dem_dest,5.4.2,NA,fishing
161750,FALSE,dem_dest,5.4.4,NA,fishing
161750,FALSE,dem_nondest_hb,NA,NA,fishing
161750,FALSE,dem_nondest_lb,NA,NA,fishing
161750,TRUE,pel_hb,5.4.2,3,fishing
161750,TRUE,pel_hb,5.4.4,3,fishing
161750,TRUE,pel_lb,5.4.2,3,fishing
161750,TRUE,pel_lb,5.4.4,3,fishing
161751,TRUE,art_fish,5.4.1,NA,fishing
161751,TRUE,art_fish,5.4.3,NA,fishing
161751,FALSE,dem_dest,5.4.2,NA,fishing
161751,FALSE,dem_dest,5.4.4,NA,fishing
161751,FALSE,dem_nondest_hb,NA,NA,fishing
161751,FALSE,dem_nondest_lb,NA,NA,fishing
161751,TRUE,pel_hb,5.4.2,3,fishing
161751,TRUE,pel_hb,5.4.4,3,fishing
161751,FALSE,pel_lb,5.4.2,NA,fishing
161751,FALSE,pel_lb,5.4.4,NA,fishing
162497,FALSE,art_fish,5.4.1,NA,fishing
162497,FALSE,art_fish,5.4.3,NA,fishing
162497,FALSE,dem_dest,5.4.2,NA,fishing
162497,FALSE,dem_dest,5.4.4,NA,fishing
162497,FALSE,dem_nondest_hb,5.4.2,NA,fishing
162497,FALSE,dem_nondest_hb,5.4.4,NA,fishing
162497,FALSE,dem_nondest_lb,5.4.2,NA,fishing
162497,FALSE,dem_nondest_lb,5.4.4,NA,fishing
162497,FALSE,pel_hb,NA,NA,fishing
162497,FALSE,pel_lb,NA,NA,fishing
162498,FALSE,art_fish,5.4.1,NA,fishing
162498,FALSE,dem_dest,5.4.2,NA,fishing
162498,FALSE,dem_nondest_hb,5.4.2,NA,fishing
162498,FALSE,dem_nondest_lb,5.4.2,NA,fishing
162498,FALSE,pel_hb,5.4.2,NA,fishing
162498,FALSE,pel_lb,5.4.2,NA,fishing
162500,FALSE,art_fish,5.4.1,NA,fishing
162500,FALSE,dem_dest,5.4.2,NA,fishing
162500,FALSE,dem_nondest_hb,5.4.2,NA,fishing
162500,FALSE,dem_nondest_lb,5.4.2,NA,fishing
162500,FALSE,pel_hb,5.4.2,NA,fishing
162500,FALSE,pel_lb,5.4.2,NA,fishing
162504,FALSE,art_fish,5.4.1,NA,fishing
162504,FALSE,art_fish,5.4.3,NA,fishing
162504,FALSE,dem_dest,5.4.2,NA,fishing
162504,FALSE,dem_dest,5.4.4,NA,fishing
162504,FALSE,dem_nondest_hb,5.4.2,NA,fishing
162504,FALSE,dem_nondest_hb,5.4.4,NA,fishing
162504,FALSE,dem_nondest_lb,5.4.2,NA,fishing
162504,FALSE,dem_nondest_lb,5.4.4,NA,fishing
162504,FALSE,pel_hb,5.4.2,NA,fishing
162504,FALSE,pel_hb,5.4.4,NA,fishing
162504,FALSE,pel_lb,5.4.2,NA,fishing
162504,FALSE,pel_lb,5.4.4,NA,fishing
162505,FALSE,art_fish,5.4.1,NA,fishing
162505,FALSE,art_fish,5.4.3,NA,fishing
162505,FALSE,dem_dest,5.4.2,NA,fishing
162505,FALSE,dem_dest,5.4.4,NA,fishing
162505,FALSE,dem_nondest_hb,5.4.2,NA,fishing
162505,FALSE,dem_nondest_hb,5.4.4,NA,fishing
162505,FALSE,dem_nondest_lb,5.4.2,NA,fishing
162505,FALSE,dem_nondest_lb,5.4.4,NA,fishing
162505,FALSE,pel_hb,NA,NA,fishing
162505,FALSE,pel_lb,NA,NA,fishing
162506,FALSE,art_fish,5.4.1,NA,fishing
162506,FALSE,dem_dest,5.4.2,NA,fishing
162506,FALSE,dem_nondest_hb,5.4.2,NA,fishing
162506,FALSE,dem_nondest_lb,5.4.2,NA,fishing
162506,FALSE,pel_hb,5.4.2,NA,fishing
162506,FALSE,pel_lb,5.4.2,NA,fishing
162508,FALSE,art_fish,5.4.1,NA,fishing
162508,FALSE,dem_dest,NA,NA,fishing
162508,FALSE,dem_nondest_hb,NA,NA,fishing
162508,FALSE,dem_nondest_lb,NA,NA,fishing
162508,FALSE,pel_hb,NA,NA,fishing
162508,FALSE,pel_lb,NA,NA,fishing
162509,FALSE,art_fish,5.4.1,NA,fishing
162509,FALSE,dem_dest,NA,NA,fishing
162509,FALSE,dem_nondest_hb,NA,NA,fishing
162509,FALSE,dem_nondest_lb,NA,NA,fishing
162509,FALSE,pel_hb,NA,NA,fishing
162509,FALSE,pel_lb,NA,NA,fishing
162512,FALSE,art_fish,5.4.1,NA,fishing
162512,FALSE,dem_dest,NA,NA,fishing
162512,FALSE,dem_nondest_hb,NA,NA,fishing
162512,FALSE,dem_nondest_lb,NA,NA,fishing
162512,FALSE,pel_hb,NA,NA,fishing
162512,FALSE,pel_lb,NA,NA,fishing
162513,FALSE,art_fish,5.4.1,NA,fishing
162513,FALSE,dem_dest,5.4.2,NA,fishing
162513,FALSE,dem_nondest_hb,5.4.2,NA,fishing
162513,FALSE,dem_nondest_lb,5.4.2,NA,fishing
162513,FALSE,pel_hb,5.4.2,NA,fishing
162513,FALSE,pel_lb,5.4.2,NA,fishing
162518,FALSE,art_fish,5.4.3,NA,fishing
162518,FALSE,dem_dest,NA,NA,fishing
162518,FALSE,dem_nondest_hb,NA,NA,fishing
162518,FALSE,dem_nondest_lb,NA,NA,fishing
162518,FALSE,pel_hb,NA,NA,fishing
162518,FALSE,pel_lb,NA,NA,fishing
162523,FALSE,art_fish,5.4.3,NA,fishing
162523,FALSE,dem_dest,NA,NA,fishing
162523,FALSE,dem_nondest_hb,NA,NA,fishing
162523,FALSE,dem_nondest_lb,NA,NA,fishing
162523,FALSE,pel_hb,NA,NA,fishing
162523,FALSE,pel_lb,NA,NA,fishing
162524,FALSE,art_fish,5.4.1,NA,fishing
162524,FALSE,dem_dest,NA,NA,fishing
162524,FALSE,dem_nondest_hb,NA,NA,fishing
162524,FALSE,dem_nondest_lb,NA,NA,fishing
162524,FALSE,pel_hb,NA,NA,fishing
162524,FALSE,pel_lb,NA,NA,fishing
162528,FALSE,art_fish,5.4.1,NA,fishing
162528,FALSE,dem_dest,NA,NA,fishing
162528,FALSE,dem_nondest_hb,NA,NA,fishing
162528,FALSE,dem_nondest_lb,NA,NA,fishing
162528,FALSE,pel_hb,NA,NA,fishing
162528,FALSE,pel_lb,NA,NA,fishing
162533,FALSE,art_fish,5.4.1,NA,fishing
162533,FALSE,dem_dest,NA,NA,fishing
162533,FALSE,dem_nondest_hb,NA,NA,fishing
162533,FALSE,dem_nondest_lb,NA,NA,fishing
162533,FALSE,pel_hb,NA,NA,fishing
162533,FALSE,pel_lb,NA,NA,fishing
162535,FALSE,art_fish,5.4.3,NA,fishing
162535,FALSE,dem_dest,5.4.4,NA,fishing
162535,FALSE,dem_nondest_hb,5.4.4,NA,fishing
162535,FALSE,dem_nondest_lb,5.4.4,NA,fishing
162535,FALSE,pel_hb,5.4.4,NA,fishing
162535,FALSE,pel_lb,5.4.4,NA,fishing
162538,FALSE,art_fish,5.4.1,NA,fishing
162538,FALSE,dem_dest,NA,NA,fishing
162538,FALSE,dem_nondest_hb,NA,NA,fishing
162538,FALSE,dem_nondest_lb,NA,NA,fishing
162538,FALSE,pel_hb,NA,NA,fishing
162538,FALSE,pel_lb,NA,NA,fishing
162539,FALSE,art_fish,5.4.1,NA,fishing
162539,FALSE,dem_dest,NA,NA,fishing
162539,FALSE,dem_nondest_hb,NA,NA,fishing
162539,FALSE,dem_nondest_lb,NA,NA,fishing
162539,FALSE,pel_hb,NA,NA,fishing
162539,FALSE,pel_lb,NA,NA,fishing
162548,FALSE,art_fish,5.4.1,NA,fishing
162548,FALSE,dem_dest,5.4.2,NA,fishing
