iucn_sid,sciname,assess_gp
197909,Macrobrachium edentatum,fw_caridean_shrimps
198137,Macrobrachium elatum,fw_caridean_shrimps
197668,Macrobrachium elegantum,fw_caridean_shrimps
197846,Macrobrachium empulipke,fw_caridean_shrimps
198164,Macrobrachium equidens,fw_caridean_shrimps
198185,Macrobrachium esculentum,fw_caridean_shrimps
197761,Macrobrachium faustinum,fw_caridean_shrimps
198115,Macrobrachium felicinum,fw_caridean_shrimps
197753,Macrobrachium ferreirai,fw_caridean_shrimps
198141,Macrobrachium feunteuni,fw_caridean_shrimps
197978,Macrobrachium foai,fw_caridean_shrimps
198208,Macrobrachium forcipatum,fw_caridean_shrimps
197767,Macrobrachium formosense,fw_caridean_shrimps
197707,Macrobrachium fukienense,fw_caridean_shrimps
197612,Macrobrachium gallus,fw_caridean_shrimps
197954,Macrobrachium gangeticum,fw_caridean_shrimps
198035,Macrobrachium glabrum,fw_caridean_shrimps
197671,Macrobrachium gracilirostre,fw_caridean_shrimps
197590,Macrobrachium grandimanus,fw_caridean_shrimps
197807,Macrobrachium gua,fw_caridean_shrimps
197594,Macrobrachium guangxiense,fw_caridean_shrimps
197795,Macrobrachium gurudeve,fw_caridean_shrimps
197789,Macrobrachium hainanense,fw_caridean_shrimps
198107,Macrobrachium hancocki,fw_caridean_shrimps
198005,Macrobrachium handschini,fw_caridean_shrimps
197863,Macrobrachium hendersodayanum,fw_caridean_shrimps
198010,Macrobrachium hendersoni,fw_caridean_shrimps
197727,Macrobrachium heterochirus,fw_caridean_shrimps
198040,Macrobrachium heterorhynchos,fw_caridean_shrimps
197703,Macrobrachium hildebrandti,fw_caridean_shrimps
198323,Macrobrachium hirsutimanus,fw_caridean_shrimps
197879,Macrobrachium hirtimanus,fw_caridean_shrimps
197581,Macrobrachium hobbsi,fw_caridean_shrimps
197628,Macrobrachium horstii,fw_caridean_shrimps
42437294,Macrobrachium hungi,fw_caridean_shrimps
198344,Macrobrachium idae,fw_caridean_shrimps
197870,Macrobrachium idella,fw_caridean_shrimps
198349,Macrobrachium idella ssp. georgii,fw_caridean_shrimps
198371,Macrobrachium idella ssp. idella,fw_caridean_shrimps
197633,Macrobrachium iheringi,fw_caridean_shrimps
198324,Macrobrachium inca,fw_caridean_shrimps
197943,Macrobrachium indicum,fw_caridean_shrimps
198061,Macrobrachium inflatum,fw_caridean_shrimps
198173,Macrobrachium inpa,fw_caridean_shrimps
197760,Macrobrachium insulare,fw_caridean_shrimps
42437322,Macrobrachium jacatepecense,fw_caridean_shrimps
198231,Macrobrachium jacobsoni,fw_caridean_shrimps
197737,Macrobrachium japonicum,fw_caridean_shrimps
197925,Macrobrachium jaroense,fw_caridean_shrimps
198162,Macrobrachium jayasreei,fw_caridean_shrimps
198068,Macrobrachium jelskii,fw_caridean_shrimps
197582,Macrobrachium jiangxiense,fw_caridean_shrimps
197979,Macrobrachium johnsoni,fw_caridean_shrimps
197579,Macrobrachium joppae,fw_caridean_shrimps
198230,Macrobrachium kelianense,fw_caridean_shrimps
197915,Macrobrachium kempi,fw_caridean_shrimps
198325,Macrobrachium kistnense,fw_caridean_shrimps
197664,Macrobrachium koombooloomba,fw_caridean_shrimps
198203,Macrobrachium kulkarnii,fw_caridean_shrimps
197931,Macrobrachium kunjuramani,fw_caridean_shrimps
197877,Macrobrachium lamarrei,fw_caridean_shrimps
198352,Macrobrachium lamarrei ssp. lamarrei,fw_caridean_shrimps
198360,Macrobrachium lamarrei ssp. lamarroides,fw_caridean_shrimps
198082,Macrobrachium lanatum,fw_caridean_shrimps
197699,Macrobrachium lanceifrons,fw_caridean_shrimps
197834,Macrobrachium lanchesteri,fw_caridean_shrimps
197866,Macrobrachium lar,fw_caridean_shrimps
197860,Macrobrachium latidactylus,fw_caridean_shrimps
197897,Macrobrachium latimanus,fw_caridean_shrimps
197802,Macrobrachium lepidactyloides,fw_caridean_shrimps
198341,Macrobrachium lepidactylus,fw_caridean_shrimps
197874,Macrobrachium leptodactylus,fw_caridean_shrimps
198248,Macrobrachium leucodactylus,fw_caridean_shrimps
197970,Macrobrachium lingyunense,fw_caridean_shrimps
198015,Macrobrachium lopopodus,fw_caridean_shrimps
198240,Macrobrachium lorentzi,fw_caridean_shrimps
198104,Macrobrachium lucifugum,fw_caridean_shrimps
198034,Macrobrachium lujae,fw_caridean_shrimps
197797,Macrobrachium macrobrachion,fw_caridean_shrimps
197790,Macrobrachium maculatum,fw_caridean_shrimps
197713,Macrobrachium madhusoodani,fw_caridean_shrimps
198188,Macrobrachium malayanum,fw_caridean_shrimps
198345,Macrobrachium malcolmsonii,fw_caridean_shrimps
198356,Macrobrachium malcolmsonii ssp. kotreeanum,fw_caridean_shrimps
198378,Macrobrachium malcolmsonii ssp. malcolmsonii,fw_caridean_shrimps
198308,Macrobrachium mammillodactylus,fw_caridean_shrimps
197961,Macrobrachium manipurense,fw_caridean_shrimps
197944,Macrobrachium manningi,fw_caridean_shrimps
42437713,Macrobrachium mazatecum,fw_caridean_shrimps
198076,Macrobrachium meridionale,fw_caridean_shrimps
197833,Macrobrachium michoacanus,fw_caridean_shrimps
197952,Macrobrachium microps,fw_caridean_shrimps
197678,Macrobrachium mieni,fw_caridean_shrimps
197887,Macrobrachium minutum,fw_caridean_shrimps
197782,Macrobrachium miyakoense,fw_caridean_shrimps
196882,Macrobrachium moorei,fw_caridean_shrimps
197777,Macrobrachium naso,fw_caridean_shrimps
198108,Macrobrachium nattereri,fw_caridean_shrimps
198310,Macrobrachium natulorum,fw_caridean_shrimps
198052,Macrobrachium neglectum,fw_caridean_shrimps
197859,Macrobrachium nepalense,fw_caridean_shrimps
198039,Macrobrachium niloticum,fw_caridean_shrimps
197994,Macrobrachium niphanae,fw_caridean_shrimps
197726,Macrobrachium nipponense,fw_caridean_shrimps
197976,Macrobrachium nobilii,fw_caridean_shrimps
197660,Macrobrachium novaehollandiae,fw_caridean_shrimps
42437750,Macrobrachium oaxacae,fw_caridean_shrimps
198281,Macrobrachium occidentale,fw_caridean_shrimps
197688,Macrobrachium oenone,fw_caridean_shrimps
198089,Macrobrachium ohione,fw_caridean_shrimps
198217,Macrobrachium olfersii,fw_caridean_shrimps
197880,Macrobrachium oxyphilus,fw_caridean_shrimps
198239,Macrobrachium panamense,fw_caridean_shrimps
198002,Macrobrachium patheinense,fw_caridean_shrimps
198320,Macrobrachium patsa,fw_caridean_shrimps
197786,Macrobrachium pectinatum,fw_caridean_shrimps
198169,Macrobrachium peguense,fw_caridean_shrimps
198050,Macrobrachium pentazona,fw_caridean_shrimps
197990,Macrobrachium petersii,fw_caridean_shrimps
198312,Macrobrachium petiti,fw_caridean_shrimps
198331,Macrobrachium pilimanus,fw_caridean_shrimps
197656,Macrobrachium pilosum,fw_caridean_shrimps
198215,Macrobrachium placidulum,fw_caridean_shrimps
198051,Macrobrachium placidum,fw_caridean_shrimps
198283,Macrobrachium platycheles,fw_caridean_shrimps
197631,Macrobrachium platyrostris,fw_caridean_shrimps
198163,Macrobrachium poeti,fw_caridean_shrimps
198286,Macrobrachium potiuna,fw_caridean_shrimps
42438090,Macrobrachium prabhakarani,fw_caridean_shrimps
197984,Macrobrachium praecox,fw_caridean_shrimps
197987,Macrobrachium pumilum,fw_caridean_shrimps
198023,Macrobrachium purpureamanus,fw_caridean_shrimps
197852,Macrobrachium quelchi,fw_caridean_shrimps
198027,Macrobrachium raridens,fw_caridean_shrimps
198263,Macrobrachium rathbunae,fw_caridean_shrimps
197658,Macrobrachium reyesi,fw_caridean_shrimps
197869,Macrobrachium rhodochir,fw_caridean_shrimps
197755,Macrobrachium rodriguezi,fw_caridean_shrimps
198090,Macrobrachium rogersi,fw_caridean_shrimps
197873,Macrobrachium rosenbergii,fw_caridean_shrimps
198209,Macrobrachium rostratum,fw_caridean_shrimps
197832,Macrobrachium rude,fw_caridean_shrimps
197960,Macrobrachium sabanus,fw_caridean_shrimps
197840,Macrobrachium saigonense,fw_caridean_shrimps
197771,Macrobrachium sankollii,fw_caridean_shrimps
197772,Macrobrachium santanderensis,fw_caridean_shrimps
198062,Macrobrachium sbordonii,fw_caridean_shrimps
197655,Macrobrachium scabriculum,fw_caridean_shrimps
198081,Macrobrachium scorteccii,fw_caridean_shrimps
196881,Macrobrachium shaoi,fw_caridean_shrimps
197971,Macrobrachium shokitai,fw_caridean_shrimps
197935,Macrobrachium sintangense,fw_caridean_shrimps
198102,Macrobrachium sirindhorn,fw_caridean_shrimps
197580,Macrobrachium siwalikense,fw_caridean_shrimps
198012,Macrobrachium sollaudii,fw_caridean_shrimps
197715,Macrobrachium spinipes,fw_caridean_shrimps
197774,Macrobrachium spinosum,fw_caridean_shrimps
197624,Macrobrachium srilankense,fw_caridean_shrimps
198339,Macrobrachium striatum,fw_caridean_shrimps
198336,Macrobrachium sulcatus,fw_caridean_shrimps
198343,Macrobrachium sulcicarpale,fw_caridean_shrimps
197926,Macrobrachium sundaicum,fw_caridean_shrimps
198156,Macrobrachium suongae,fw_caridean_shrimps
198122,Macrobrachium superbum,fw_caridean_shrimps
197776,Macrobrachium surinamicum,fw_caridean_shrimps
197816,Macrobrachium tenellum,fw_caridean_shrimps
198112,Macrobrachium tenuirostrum,fw_caridean_shrimps
197819,Macrobrachium thai,fw_caridean_shrimps
198025,Macrobrachium therezieni,fw_caridean_shrimps
198181,Macrobrachium thuylami,fw_caridean_shrimps
197913,Macrobrachium thysi,fw_caridean_shrimps
197997,Macrobrachium tiwarii,fw_caridean_shrimps
197614,Macrobrachium tolmerum,fw_caridean_shrimps
198182,Macrobrachium totonacum,fw_caridean_shrimps
198157,Macrobrachium transandicum,fw_caridean_shrimps
197647,Macrobrachium tratense,fw_caridean_shrimps
198053,Macrobrachium trichodactylum,fw_caridean_shrimps
198101,Macrobrachium tuxtlaense,fw_caridean_shrimps
198186,Macrobrachium unikarnatakae,fw_caridean_shrimps
197957,Macrobrachium urayang,fw_caridean_shrimps
198158,Macrobrachium veliense,fw_caridean_shrimps
197740,Macrobrachium venustum,fw_caridean_shrimps
198295,Macrobrachium vicconi,fw_caridean_shrimps
198267,Macrobrachium vietnamiense,fw_caridean_shrimps
197635,Macrobrachium villalobosi,fw_caridean_shrimps
198131,Macrobrachium villosimanus,fw_caridean_shrimps
198149,Macrobrachium vollenhoveni,fw_caridean_shrimps
197949,Macrobrachium walvanense,fw_caridean_shrimps
198174,Macrobrachium wannanense,fw_caridean_shrimps
198048,Macrobrachium weberi,fw_caridean_shrimps
197827,Macrobrachium yui,fw_caridean_shrimps
198091,Macrobrachium zariquieyi,fw_caridean_shrimps
198020,Mancicaris sinensis,fw_caridean_shrimps
197959,Marosina brevirostris,fw_caridean_shrimps
198252,Marosina longirostris,fw_caridean_shrimps
197667,Micratya poeyi,fw_caridean_shrimps
42442168,Monsamnis carpolongus,fw_caridean_shrimps
198074,Neocaridina anhuiensis,fw_caridean_shrimps
198261,Neocaridina bamana,fw_caridean_shrimps
197939,Neocaridina brevidactyla,fw_caridean_shrimps
197576,Neocaridina curvifrons,fw_caridean_shrimps
197822,Neocaridina denticulata,fw_caridean_shrimps
198380,Neocaridina denticulata ssp. davidi,fw_caridean_shrimps
198350,Neocaridina denticulata ssp. denticulata,fw_caridean_shrimps
198361,Neocaridina denticulata ssp. moganica,fw_caridean_shrimps
197910,Neocaridina euspinosa,fw_caridean_shrimps
197679,Neocaridina fukiensis,fw_caridean_shrimps
198211,Neocaridina gracilipoda,fw_caridean_shrimps
197835,Neocaridina heteropoda,fw_caridean_shrimps
198369,Neocaridina heteropoda ssp. heteropoda,fw_caridean_shrimps
198370,Neocaridina heteropoda ssp. koreana,fw_caridean_shrimps
198375,Neocaridina heteropoda ssp. luoyangensis,fw_caridean_shrimps
198346,Neocaridina hofendopoda,fw_caridean_shrimps
198032,Neocaridina homospina,fw_caridean_shrimps
198103,Neocaridina iriomotensis,fw_caridean_shrimps
198008,Neocaridina ishigakiensis,fw_caridean_shrimps
197735,Neocaridina ketagalan,fw_caridean_shrimps
198129,Neocaridina keunbaei,fw_caridean_shrimps
198155,Neocaridina linfenensis,fw_caridean_shrimps
197651,Neocaridina longipoda,fw_caridean_shrimps
198273,Neocaridina palmata,fw_caridean_shrimps
198373,Neocaridina palmata ssp. bosensis,fw_caridean_shrimps
198358,Neocaridina palmata ssp. luodianica,fw_caridean_shrimps
198372,Neocaridina palmata ssp. meridionalis,fw_caridean_shrimps
198376,Neocaridina palmata ssp. palmata,fw_caridean_shrimps
197855,Neocaridina saccam,fw_caridean_shrimps
198014,Neocaridina spinosa,fw_caridean_shrimps
197762,Neocaridina xiapuensis,fw_caridean_shrimps
198207,Neocaridina zhangjiajiensis,fw_caridean_shrimps
198084,Neocaridina zhoushanensis,fw_caridean_shrimps
198275,Neopalaemon nahuatlus,fw_caridean_shrimps
198236,Palaemon capensis,fw_caridean_shrimps
197950,Palaemonetes antennarius,fw_caridean_shrimps
15885,Palaemonetes antrorum,fw_caridean_shrimps
198093,Palaemonetes argentinus,fw_caridean_shrimps
198179,Palaemonetes australis,fw_caridean_shrimps
198210,Palaemonetes carteri,fw_caridean_shrimps
15886,Palaemonetes cummingi,fw_caridean_shrimps
197815,Palaemonetes hobbsi,fw_caridean_shrimps
197792,Palaemonetes ivonicus,fw_caridean_shrimps
197722,Palaemonetes kadiakensis,fw_caridean_shrimps
197683,Palaemonetes lindsayi,fw_caridean_shrimps
198318,Palaemonetes mercedae,fw_caridean_shrimps
198194,Palaemonetes mesogenitor,fw_caridean_shrimps
198009,Palaemonetes mesopotamicus,fw_caridean_shrimps
198201,Palaemonetes mexicanus,fw_caridean_shrimps
198284,Palaemonetes paludosus,fw_caridean_shrimps
198146,Palaemonetes sinensis,fw_caridean_shrimps
197940,Palaemonetes suttkusi,fw_caridean_shrimps
198098,Palaemonetes texanus,fw_caridean_shrimps
197744,Palaemonetes turcorum,fw_caridean_shrimps
15887,Palaemonias alabamae,fw_caridean_shrimps
15888,Palaemonias ganteri,fw_caridean_shrimps
197670,Paracaridina chenxiensis,fw_caridean_shrimps
197867,Paracaridina guizhouensis,fw_caridean_shrimps
197700,Paracaridina longispina,fw_caridean_shrimps
198065,Paracaridina zijinica,fw_caridean_shrimps
197899,Paratya annamensis,fw_caridean_shrimps
197982,Paratya australiensis,fw_caridean_shrimps
197882,Paratya boninensis,fw_caridean_shrimps
198322,Paratya borealis,fw_caridean_shrimps
198307,Paratya bouvieri,fw_caridean_shrimps
198152,Paratya caledonica,fw_caridean_shrimps
197780,Paratya compressa,fw_caridean_shrimps
198220,Paratya curvirostris,fw_caridean_shrimps
198254,Paratya howensis,fw_caridean_shrimps
197681,Paratya improvisa,fw_caridean_shrimps
198172,Paratya intermedia,fw_caridean_shrimps
198216,Paratya martensi,fw_caridean_shrimps
197745,Paratya norfolkensis,fw_caridean_shrimps
197615,Paratya typa,fw_caridean_shrimps
197817,Parisia deharvengi,fw_caridean_shrimps
197788,Parisia dentata,fw_caridean_shrimps
198097,Parisia edentata,fw_caridean_shrimps
198109,Parisia gracilis,fw_caridean_shrimps
198249,Parisia holthuisi,fw_caridean_shrimps
198291,Parisia macrophora,fw_caridean_shrimps
197708,Parisia macrophthalma,fw_caridean_shrimps
197996,Parisia microphthalma,fw_caridean_shrimps
197663,Parisia unguis,fw_caridean_shrimps
197974,Potamalpheops amnicus,fw_caridean_shrimps
197609,Potamalpheops haugi,fw_caridean_shrimps
197758,Potamalpheops monodi,fw_caridean_shrimps
198054,Potamalpheops stygicola,fw_caridean_shrimps
198168,Potimirim americana,fw_caridean_shrimps
42927566,Potimirim brasiliana,fw_caridean_shrimps
197992,Potimirim glabra,fw_caridean_shrimps
197642,Potimirim mexicana,fw_caridean_shrimps
197709,Potimirim potimirim,fw_caridean_shrimps
197698,Pseudopalaemon amazonensis,fw_caridean_shrimps
198154,Pseudopalaemon bouvieri,fw_caridean_shrimps
198026,Pseudopalaemon chryseus,fw_caridean_shrimps
198282,Pseudopalaemon funchiae,fw_caridean_shrimps
197593,Pseudopalaemon gouldingi,fw_caridean_shrimps
198073,Pseudopalaemon iquitoensis,fw_caridean_shrimps
197938,Pseudopalaemon nigramnis,fw_caridean_shrimps
198183,Pycneus morsitans,fw_caridean_shrimps
197945,Pycnisia bunyip,fw_caridean_shrimps
198229,Pycnisia raptor,fw_caridean_shrimps
197693,Sinodina acutipoda,fw_caridean_shrimps
197809,Sinodina angulata,fw_caridean_shrimps
198191,Sinodina banna,fw_caridean_shrimps
197937,Sinodina bispinosa,fw_caridean_shrimps
198189,Sinodina dianica,fw_caridean_shrimps
198190,Sinodina gregoriana,fw_caridean_shrimps
198187,Sinodina heterodactyla,fw_caridean_shrimps
198070,Sinodina leptopropoda,fw_caridean_shrimps
197775,Sinodina lijiang,fw_caridean_shrimps
197845,Sinodina wangtai,fw_caridean_shrimps
198130,Sinodina yongshengica,fw_caridean_shrimps
197999,Sinodina yui,fw_caridean_shrimps
198064,Stygiocaris lancifera,fw_caridean_shrimps
198057,Stygiocaris stylifera,fw_caridean_shrimps
21249,Syncaris pacifica,fw_caridean_shrimps
21250,Syncaris pasadenae,fw_caridean_shrimps
197629,Tenuipedium palaemonoides,fw_caridean_shrimps
198178,Troglindicus phreaticus,fw_caridean_shrimps
198166,Troglocaris ablaskiri,fw_caridean_shrimps
22267,Troglocaris anophthalmus,fw_caridean_shrimps
198366,Troglocaris anophthalmus ssp. anophthalmus,fw_caridean_shrimps
198354,Troglocaris anophthalmus ssp. intermedia,fw_caridean_shrimps
42436711,Troglocaris anophthalmus ssp. legovici,fw_caridean_shrimps
42436713,Troglocaris anophthalmus ssp. ocellata,fw_caridean_shrimps
42436902,Troglocaris anophthalmus ssp. periadriatica,fw_caridean_shrimps
42436904,Troglocaris anophthalmus ssp. sontica,fw_caridean_shrimps
197723,Troglocaris bosnica,fw_caridean_shrimps
197884,Troglocaris fagei,fw_caridean_shrimps
197742,Troglocaris hercegovinensis,fw_caridean_shrimps
197595,Troglocaris jusbaschjani,fw_caridean_shrimps
198142,Troglocaris kapelana,fw_caridean_shrimps
198294,Troglocaris kutaissiana,fw_caridean_shrimps
197798,Troglocaris neglecta,fw_caridean_shrimps
197661,Troglocaris osterloffi,fw_caridean_shrimps
197986,Troglocaris planinensis,fw_caridean_shrimps
198049,Troglocaris prasence,fw_caridean_shrimps
198006,Troglocaris pretneri,fw_caridean_shrimps
198242,Troglocubanus calcis,fw_caridean_shrimps
197871,Troglocubanus eigenmanni,fw_caridean_shrimps
197983,Troglocubanus gibarensis,fw_caridean_shrimps
198176,Troglocubanus inermis,fw_caridean_shrimps
198305,Troglocubanus jamaicensis,fw_caridean_shrimps
198019,Troglomexicanus huastecae,fw_caridean_shrimps
198011,Troglomexicanus perezfarfanteae,fw_caridean_shrimps
197946,Troglomexicanus tamaulipasensis,fw_caridean_shrimps
198271,Typhlatya campecheae,fw_caridean_shrimps
197717,Typhlatya consobrina,fw_caridean_shrimps
198123,Typhlatya elenae,fw_caridean_shrimps
197924,Typhlatya garciadebrasi,fw_caridean_shrimps
197675,Typhlatya garciai,fw_caridean_shrimps
22594,Typhlatya iliffei,fw_caridean_shrimps
197702,Typhlatya miravetensis,fw_caridean_shrimps
197618,Typhlatya mitchelli,fw_caridean_shrimps
22593,Typhlatya monae,fw_caridean_shrimps
197616,Typhlatya pearsei,fw_caridean_shrimps
197801,Typhlatya taina,fw_caridean_shrimps
197929,Typhlocaridina lanceifrons,fw_caridean_shrimps
198092,Typhlocaridina liui,fw_caridean_shrimps
197781,Typhlocaridina semityphlata,fw_caridean_shrimps
197640,Typhlocaris ayyaloni,fw_caridean_shrimps
197911,Typhlocaris galilea,fw_caridean_shrimps
197927,Typhlocaris lethaea,fw_caridean_shrimps
197826,Typhlocaris salentina,fw_caridean_shrimps
198274,Typhlopatsa pauliani,fw_caridean_shrimps
197701,Xiphocaris elongata,fw_caridean_shrimps
198288,Xiphocaris gomezi,fw_caridean_shrimps
2188,Astacoides betsileoensis,fw_crayfish
2187,Astacoides caldwelli,fw_crayfish
2184,Astacoides crosnieri,fw_crayfish
2186,Astacoides granulimanus,fw_crayfish
153654,Astacoides hobbsi,fw_crayfish
2183,Astacoides madagascarensis,fw_crayfish
2185,Astacoides petiti,fw_crayfish
153687,Astacopsis franklinii,fw_crayfish
